时间,时间维度,南方电网,广东,广西,云南,海南,贵州,指标单位
2019-09-25,日,1372956.00000000,729575.00000000,252917.00000000,30146.00000000,36032.00000000,324286.00000000,MWh
2019-09-26,日,1413833.00000000,751363.00000000,258067.00000000,30044.00000000,35895.00000000,338464.00000000,MWh
2019-09-27,日,1437773.00000000,770887.00000000,263580.00000000,30344.00000000,36726.00000000,336236.00000000,MWh
2019-09-28,日,1412150.00000000,767109.00000000,257644.00000000,30187.00000000,36740.00000000,320470.00000000,MWh
2019-09-29,日,1434047.00000000,799102.00000000,266728.00000000,30248.00000000,37301.00000000,300668.00000000,MWh
2019-09-30,日,1403209.00000000,787733.00000000,266815.00000000,30331.00000000,39040.00000000,279290.00000000,MWh
2019-10-01,日,1295294.00000000,739544.00000000,243454.00000000,30253.00000000,40679.00000000,241364.00000000,MWh
2019-10-02,日,1258668.00000000,681296.00000000,250228.00000000,30256.00000000,36678.00000000,260210.00000000,MWh
2019-10-03,日,1302882.00000000,690389.00000000,275365.00000000,30269.00000000,40429.00000000,266430.00000000,MWh
2019-10-04,日,1445606.00000000,794185.00000000,278778.00000000,30129.00000000,41440.00000000,301074.00000000,MWh
2019-10-05,日,1530372.00000000,870725.00000000,274450.00000000,30062.00000000,41650.00000000,313485.00000000,MWh
2019-10-06,日,1539821.00000000,893274.00000000,254318.00000000,30212.00000000,40607.00000000,321410.00000000,MWh
2019-10-07,日,1505708.00000000,865042.00000000,239597.00000000,30157.00000000,38408.00000000,332504.00000000,MWh
2019-10-08,日,1578293.00000000,929262.00000000,243240.00000000,30209.00000000,41492.00000000,334090.00000000,MWh
2019-10-09,日,1524633.00000000,856795.00000000,263863.00000000,29873.00000000,41083.00000000,333019.00000000,MWh
2019-10-10,日,1582478.00000000,881503.00000000,269508.00000000,30079.00000000,41830.00000000,359558.00000000,MWh
2019-10-11,日,1617232.00000000,909167.00000000,274713.00000000,30013.00000000,43040.00000000,360299.00000000,MWh
2019-10-12,日,1645449.00000000,930772.00000000,273289.00000000,29843.00000000,42042.00000000,369503.00000000,MWh
2019-10-13,日,1461961.00000000,763003.00000000,258054.00000000,29996.00000000,42077.00000000,368831.00000000,MWh
2019-10-14,日,1457519.00000000,785980.00000000,241500.00000000,30105.00000000,38303.00000000,361631.00000000,MWh
2019-10-15,日,1410772.00000000,758169.00000000,243406.00000000,31117.00000000,35100.00000000,342980.00000000,MWh
2019-10-16,日,1453915.00000000,768087.00000000,254497.00000000,41410.00000000,34866.00000000,355055.00000000,MWh
2019-10-17,日,1491358.00000000,817783.00000000,250849.00000000,44621.00000000,35660.00000000,342445.00000000,MWh
2019-10-18,日,1462292.00000000,802407.00000000,259210.00000000,45636.00000000,35957.00000000,319082.00000000,MWh
2019-10-19,日,1435769.00000000,786108.00000000,265319.00000000,39518.00000000,36512.00000000,308312.00000000,MWh
2019-10-20,日,1377677.00000000,725341.00000000,274149.00000000,38255.00000000,35171.00000000,304761.00000000,MWh
2019-10-21,日,1446686.00000000,761527.00000000,285850.00000000,64722.00000000,36993.00000000,297594.00000000,MWh
2019-10-22,日,1440049.00000000,813575.00000000,280495.00000000,65364.00000000,36527.00000000,244088.00000000,MWh
2019-10-23,日,1445048.00000000,795651.00000000,272821.00000000,80377.00000000,36203.00000000,259996.00000000,MWh
2019-10-24,日,1454240.00000000,791953.00000000,275051.00000000,80177.00000000,39236.00000000,267823.00000000,MWh
2019-10-25,日,1462268.00000000,783080.00000000,277210.00000000,90326.00000000,38529.00000000,273123.00000000,MWh
2019-10-26,日,1396683.00000000,735962.00000000,265113.00000000,90872.00000000,36987.00000000,267749.00000000,MWh
2019-10-27,日,1297740.00000000,648633.00000000,261132.00000000,88741.00000000,36881.00000000,262353.00000000,MWh
2019-10-28,日,1320162.00000000,674570.00000000,259971.00000000,88825.00000000,36827.00000000,259969.00000000,MWh
2019-10-29,日,1157268.00000000,531716.00000000,247806.00000000,88024.00000000,32091.00000000,257631.00000000,MWh
2019-10-30,日,1228276.00000000,595147.00000000,245354.00000000,89807.00000000,30173.00000000,267795.00000000,MWh
2019-10-31,日,1203950.00000000,591284.00000000,239378.00000000,89645.00000000,31128.00000000,252515.00000000,MWh
2019-11-01,日,1256394.00000000,641898.00000000,244683.00000000,89913.00000000,31479.00000000,248421.00000000,MWh
2019-11-02,日,1345481.00000000,702336.00000000,237975.00000000,82442.00000000,30358.00000000,292370.00000000,MWh
2019-11-03,日,1300853.00000000,679863.00000000,227378.00000000,82945.00000000,30241.00000000,280426.00000000,MWh
2019-11-04,日,1304073.00000000,680585.00000000,232226.00000000,82662.00000000,30412.00000000,278188.00000000,MWh
2019-11-05,日,1333867.00000000,680432.00000000,241215.00000000,82898.00000000,29652.00000000,299670.00000000,MWh
2019-11-06,日,1370510.00000000,674886.00000000,253119.00000000,89969.00000000,29818.00000000,322718.00000000,MWh
2019-11-07,日,1366674.00000000,659850.00000000,248590.00000000,105299.00000000,28987.00000000,323948.00000000,MWh
2019-11-08,日,1367201.00000000,639625.00000000,266734.00000000,113208.00000000,28645.00000000,318989.00000000,MWh
2019-11-09,日,1374211.00000000,638121.00000000,278408.00000000,111526.00000000,28226.00000000,317930.00000000,MWh
2019-11-10,日,1358831.00000000,645690.00000000,265962.00000000,108793.00000000,27723.00000000,310663.00000000,MWh
2019-11-11,日,1373440.00000000,678320.00000000,279582.00000000,101089.00000000,30330.00000000,284119.00000000,MWh
2019-11-12,日,1472316.00000000,717101.00000000,277091.00000000,100988.00000000,32474.00000000,344662.00000000,MWh
2019-11-13,日,1469014.00000000,722877.00000000,264260.00000000,102837.00000000,32476.00000000,346564.00000000,MWh
2019-11-14,日,1410065.00000000,684388.00000000,241195.00000000,99905.00000000,32177.00000000,352400.00000000,MWh
2019-11-15,日,1425717.00000000,688850.00000000,264212.00000000,101525.00000000,32934.00000000,338196.00000000,MWh
2019-11-16,日,1353526.00000000,624002.00000000,262124.00000000,102080.00000000,33298.00000000,332022.00000000,MWh
2019-11-17,日,1322494.00000000,591587.00000000,261368.00000000,104189.00000000,33351.00000000,331999.00000000,MWh
2019-11-18,日,1396781.00000000,684467.00000000,216963.00000000,105262.00000000,35812.00000000,342156.00000000,MWh
2019-11-19,日,1451215.00000000,702280.00000000,222379.00000000,104557.00000000,32147.00000000,377703.00000000,MWh
2019-11-20,日,1500539.00000000,714470.00000000,244086.00000000,103345.00000000,33451.00000000,405187.00000000,MWh
2019-11-21,日,1550648.00000000,758725.00000000,256486.00000000,97505.00000000,32758.00000000,405174.00000000,MWh
2019-11-22,日,1543299.00000000,772780.00000000,268799.00000000,97521.00000000,32515.00000000,371684.00000000,MWh
2019-11-23,日,1501563.00000000,730950.00000000,271118.00000000,98006.00000000,31667.00000000,369822.00000000,MWh
