时间,时间维度,南方电网,广东,广西,云南,海南,贵州,指标单位
2023-03-21,日,291486.22000000,266223.00000000,513.40000000,0.00000000,24749.82000000,0.00000000,MWh
2023-03-22,日,327477.23000000,296622.00000000,513.50000000,0.00000000,30341.73000000,0.00000000,MWh
2023-03-23,日,331537.55000000,302590.00000000,639.20000000,0.00000000,28308.35000000,0.00000000,MWh
2023-03-24,日,358693.60000000,329526.00000000,591.30000000,0.00000000,28576.30000000,0.00000000,MWh
2023-03-25,日,311372.39000000,282925.00000000,513.00000000,0.00000000,27934.39000000,0.00000000,MWh
2023-03-26,日,164513.42000000,137099.00000000,520.50000000,0.00000000,26893.92000000,0.00000000,MWh
2023-03-27,日,267661.12000000,239799.00000000,626.00000000,0.00000000,27236.12000000,0.00000000,MWh
2023-03-28,日,308781.10000000,287208.00000000,798.99000000,0.00000000,20774.11000000,0.00000000,MWh
2023-03-29,日,284210.67000000,262311.00000000,867.60000000,0.00000000,21032.07000000,0.00000000,MWh
2023-03-30,日,294718.48000000,271632.00000000,938.60000000,0.00000000,22147.88000000,0.00000000,MWh
2023-03-31,日,272804.56000000,249334.00000000,939.90000000,0.00000000,22530.66000000,0.00000000,MWh
2023-04-01,日,230186.38000000,206606.00000000,816.70000000,0.00000000,22763.68000000,0.00000000,MWh
2023-04-02,日,136349.52000000,113222.00000000,617.60000000,0.00000000,22509.92000000,0.00000000,MWh
2023-04-03,日,222535.45000000,198118.00000000,599.80000000,0.00000000,23817.65000000,0.00000000,MWh
2023-04-04,日,231494.34000000,205425.00000000,603.11000000,0.00000000,25466.23000000,0.00000000,MWh
2023-04-05,日,128527.27000000,97327.00000000,501.77000000,0.00000000,30698.50000000,0.00000000,MWh
2023-04-06,日,306654.95000000,273310.00000000,449.00000000,0.00000000,32895.95000000,0.00000000,MWh
2023-04-07,日,296625.71000000,266706.00000000,470.40000000,0.00000000,29449.31000000,0.00000000,MWh
2023-04-08,日,193621.68000000,170431.00000000,536.50000000,0.00000000,22654.18000000,0.00000000,MWh
2023-04-09,日,156113.72000000,133367.00000000,573.10000000,0.00000000,22173.62000000,0.00000000,MWh
2023-04-10,日,230937.23000000,208104.00000000,543.60000000,0.00000000,22289.63000000,0.00000000,MWh
2023-04-11,日,265661.20000000,239880.00000000,1378.60000000,0.00000000,24402.60000000,0.00000000,MWh
2023-04-12,日,301983.12000000,273073.00000000,2172.60000000,0.00000000,26737.52000000,0.00000000,MWh
2023-04-13,日,293668.37000000,266192.00000000,2322.39000000,0.00000000,25153.98000000,0.00000000,MWh
2023-04-14,日,316093.00000000,289271.00000000,2592.37000000,0.00000000,24229.70000000,0.00000000,MWh
