时间,时间维度,南方电网,广东,广西,云南,海南,贵州,天生桥及龙滩,指标单位
2019-08-06,日,1645625.00000000,95022.00000000,123463.00000000,1033252.00000000,8958.00000000,267896.00000000,117034.00000000,MWh
2019-08-07,日,1658177.00000000,94870.00000000,121630.00000000,1046583.00000000,8103.00000000,269752.00000000,117239.00000000,MWh
2019-08-08,日,1670181.00000000,97770.00000000,130127.00000000,1045906.00000000,8662.00000000,271713.00000000,116003.00000000,MWh
2019-08-09,日,1684147.00000000,87377.00000000,146127.00000000,1062864.00000000,10208.00000000,263834.00000000,113737.00000000,MWh
2019-08-10,日,1628452.00000000,86078.00000000,140746.00000000,1042591.00000000,9651.00000000,247277.00000000,102109.00000000,MWh
2019-08-11,日,1614911.00000000,87569.00000000,138772.00000000,1033562.00000000,10058.00000000,240901.00000000,104049.00000000,MWh
2019-08-12,日,1615311.00000000,88947.00000000,138400.00000000,1029815.00000000,10571.00000000,240283.00000000,107295.00000000,MWh
2019-08-13,日,1597390.00000000,85396.00000000,139711.00000000,1046207.00000000,8349.00000000,223424.00000000,94303.00000000,MWh
2019-08-14,日,1563677.00000000,85124.00000000,139011.00000000,1051686.00000000,8171.00000000,199390.00000000,80295.00000000,MWh
2019-08-15,日,1534474.00000000,82670.00000000,133480.00000000,1039372.00000000,8838.00000000,198201.00000000,71913.00000000,MWh
2019-08-16,日,1506986.00000000,82794.00000000,118130.00000000,1036843.00000000,7900.00000000,187465.00000000,73854.00000000,MWh
2019-08-17,日,1424209.00000000,84408.00000000,107686.00000000,1002598.00000000,8224.00000000,171901.00000000,49392.00000000,MWh
2019-08-18,日,1383753.00000000,82888.00000000,117222.00000000,970098.00000000,8161.00000000,160405.00000000,44979.00000000,MWh
2019-08-19,日,1422365.00000000,78712.00000000,109193.00000000,991752.00000000,5629.00000000,182002.00000000,55077.00000000,MWh
2019-08-20,日,1408738.00000000,75352.00000000,105281.00000000,982692.00000000,6606.00000000,179246.00000000,59561.00000000,MWh
2019-08-21,日,1401318.00000000,70959.00000000,104762.00000000,978268.00000000,6677.00000000,184216.00000000,56436.00000000,MWh
2019-08-22,日,1375295.00000000,73662.00000000,94620.00000000,970235.00000000,4879.00000000,171999.00000000,59900.00000000,MWh
2019-08-23,日,1362609.00000000,73766.00000000,98072.00000000,950884.00000000,5535.00000000,166466.00000000,67886.00000000,MWh
2019-08-24,日,1370074.00000000,82902.00000000,105509.00000000,941841.00000000,5914.00000000,169025.00000000,64883.00000000,MWh
2019-08-25,日,1266693.00000000,105776.00000000,107020.00000000,852862.00000000,6985.00000000,133011.00000000,61039.00000000,MWh
2019-08-26,日,1343487.00000000,132269.00000000,105319.00000000,899994.00000000,6905.00000000,142605.00000000,56395.00000000,MWh
2019-08-27,日,1306697.00000000,119774.00000000,91509.00000000,892376.00000000,7850.00000000,141609.00000000,53579.00000000,MWh
2019-08-28,日,1298027.00000000,103821.00000000,99001.00000000,884730.00000000,8276.00000000,148610.00000000,53589.00000000,MWh
2019-08-29,日,1275871.00000000,95402.00000000,95045.00000000,893447.00000000,7560.00000000,134055.00000000,50362.00000000,MWh
2019-08-30,日,1229832.00000000,101219.00000000,91454.00000000,855138.00000000,6559.00000000,135712.00000000,39750.00000000,MWh
2019-08-31,日,1216372.00000000,102958.00000000,91515.00000000,831189.00000000,6204.00000000,145174.00000000,39332.00000000,MWh
2019-09-01,日,1138894.00000000,110504.00000000,88669.00000000,755773.00000000,5630.00000000,146084.00000000,32234.00000000,MWh
2019-09-02,日,1189199.00000000,111479.00000000,72434.00000000,814666.00000000,6935.00000000,149535.00000000,34150.00000000,MWh
2019-09-03,日,1203081.00000000,110643.00000000,88918.00000000,810386.00000000,7258.00000000,154085.00000000,31791.00000000,MWh
2019-09-04,日,1230975.00000000,100247.00000000,89921.00000000,838109.00000000,9131.00000000,157712.00000000,35855.00000000,MWh
2019-09-05,日,1220371.00000000,91420.00000000,87166.00000000,856587.00000000,10411.00000000,139433.00000000,35354.00000000,MWh
2019-09-06,日,1227731.00000000,89262.00000000,87510.00000000,852700.00000000,10348.00000000,138337.00000000,49574.00000000,MWh
2019-09-07,日,1244570.00000000,81274.00000000,95423.00000000,880986.00000000,9723.00000000,123766.00000000,53398.00000000,MWh
2019-09-08,日,1219002.00000000,76098.00000000,87004.00000000,864093.00000000,10541.00000000,129647.00000000,51619.00000000,MWh
2019-09-09,日,1327332.00000000,72961.00000000,94826.00000000,944865.00000000,11579.00000000,139987.00000000,63114.00000000,MWh
2019-09-10,日,1338815.00000000,69387.00000000,97297.00000000,943423.00000000,11696.00000000,169340.00000000,47672.00000000,MWh
2019-09-11,日,1320550.00000000,67371.00000000,106975.00000000,927346.00000000,13194.00000000,176111.00000000,29553.00000000,MWh
2019-09-12,日,1324085.00000000,68393.00000000,105348.00000000,932210.00000000,13295.00000000,174389.00000000,30450.00000000,MWh
2019-09-13,日,1001618.00000000,63722.00000000,93491.00000000,684309.00000000,13639.00000000,118676.00000000,27781.00000000,MWh
2019-09-14,日,1113250.00000000,63780.00000000,94878.00000000,798556.00000000,13361.00000000,115242.00000000,27433.00000000,MWh
2019-09-15,日,1182268.00000000,69942.00000000,98602.00000000,849254.00000000,13862.00000000,110491.00000000,40117.00000000,MWh
2019-09-16,日,1271781.00000000,69086.00000000,98966.00000000,909052.00000000,12561.00000000,141728.00000000,40388.00000000,MWh
2019-09-17,日,1277657.00000000,64947.00000000,96939.00000000,919882.00000000,12339.00000000,145018.00000000,38532.00000000,MWh
2019-09-18,日,1312893.00000000,61816.00000000,93609.00000000,951770.00000000,11684.00000000,159177.00000000,34837.00000000,MWh
2019-09-19,日,1341208.00000000,56024.00000000,80187.00000000,951094.00000000,11096.00000000,199314.00000000,43493.00000000,MWh
2019-09-20,日,1354834.00000000,55705.00000000,90119.00000000,938298.00000000,10818.00000000,207119.00000000,52775.00000000,MWh
2019-09-21,日,1344343.00000000,52261.00000000,92813.00000000,946876.00000000,11690.00000000,200708.00000000,39995.00000000,MWh
2019-09-22,日,1262538.00000000,51014.00000000,85787.00000000,889747.00000000,10557.00000000,196694.00000000,28739.00000000,MWh
2019-09-23,日,1324384.00000000,43352.00000000,86786.00000000,953151.00000000,10445.00000000,200773.00000000,29877.00000000,MWh
2019-09-24,日,1323725.00000000,42905.00000000,76215.00000000,971621.00000000,8859.00000000,196169.00000000,27956.00000000,MWh
2019-09-25,日,1335596.00000000,41920.00000000,77244.00000000,983892.00000000,8729.00000000,195100.00000000,28711.00000000,MWh
2019-09-26,日,1317003.00000000,44033.00000000,71602.00000000,987575.00000000,8754.00000000,177004.00000000,28035.00000000,MWh
2019-09-27,日,1305840.00000000,45043.00000000,59868.00000000,974910.00000000,8920.00000000,176358.00000000,40741.00000000,MWh
2019-09-28,日,1327994.00000000,42441.00000000,76381.00000000,980043.00000000,8833.00000000,185895.00000000,34401.00000000,MWh
2019-09-29,日,1296438.00000000,40298.00000000,77059.00000000,946371.00000000,8896.00000000,186899.00000000,36915.00000000,MWh
2019-09-30,日,1251133.00000000,37057.00000000,72189.00000000,894633.00000000,8417.00000000,195271.00000000,43566.00000000,MWh
2019-10-01,日,937101.00000000,41173.00000000,61327.00000000,678404.00000000,8850.00000000,128050.00000000,19297.00000000,MWh
2019-10-02,日,1072085.00000000,40681.00000000,64018.00000000,821770.00000000,8817.00000000,123816.00000000,12983.00000000,MWh
2019-10-03,日,1157418.00000000,43076.00000000,69595.00000000,862032.00000000,8224.00000000,137757.00000000,36734.00000000,MWh
2019-10-04,日,1256385.00000000,46085.00000000,77251.00000000,927379.00000000,7874.00000000,155998.00000000,41798.00000000,MWh
2019-10-05,日,1292645.00000000,44800.00000000,78435.00000000,951780.00000000,8259.00000000,160395.00000000,48976.00000000,MWh
2019-10-06,日,1202632.00000000,44255.00000000,65643.00000000,879619.00000000,8241.00000000,142496.00000000,62378.00000000,MWh
2019-10-07,日,1215396.00000000,45448.00000000,54576.00000000,887423.00000000,7094.00000000,158286.00000000,62569.00000000,MWh
2019-10-08,日,1191508.00000000,45872.00000000,58485.00000000,874508.00000000,6667.00000000,150672.00000000,55304.00000000,MWh
2019-10-09,日,1154476.00000000,44955.00000000,76711.00000000,855573.00000000,5923.00000000,132639.00000000,38675.00000000,MWh
2019-10-10,日,1158346.00000000,43732.00000000,71213.00000000,848140.00000000,5801.00000000,150056.00000000,39404.00000000,MWh
2019-10-11,日,1200350.00000000,41918.00000000,81066.00000000,883584.00000000,6457.00000000,147480.00000000,39845.00000000,MWh
2019-10-12,日,1213828.00000000,42492.00000000,73619.00000000,912304.00000000,7264.00000000,140642.00000000,37507.00000000,MWh
2019-10-13,日,1190071.00000000,44055.00000000,60863.00000000,899448.00000000,5957.00000000,146992.00000000,32756.00000000,MWh
2019-10-14,日,1151437.00000000,46570.00000000,58444.00000000,864641.00000000,6203.00000000,139501.00000000,36078.00000000,MWh
2019-10-15,日,1116599.00000000,42704.00000000,66848.00000000,823037.00000000,7485.00000000,140994.00000000,35531.00000000,MWh
2019-10-16,日,1089532.00000000,40317.00000000,78174.00000000,796859.00000000,7311.00000000,128158.00000000,38713.00000000,MWh
2019-10-17,日,1065511.00000000,41693.00000000,63390.00000000,770299.00000000,6219.00000000,145798.00000000,38112.00000000,MWh
2019-10-18,日,1092577.00000000,39840.00000000,71095.00000000,778486.00000000,6251.00000000,157708.00000000,39197.00000000,MWh
2019-10-19,日,1072703.00000000,39525.00000000,74533.00000000,764975.00000000,5834.00000000,151861.00000000,35975.00000000,MWh
2019-10-20,日,1042397.00000000,36779.00000000,72191.00000000,743627.00000000,5135.00000000,148706.00000000,35959.00000000,MWh
2019-10-21,日,1018600.00000000,37073.00000000,79887.00000000,712729.00000000,5115.00000000,152829.00000000,30967.00000000,MWh
2019-10-22,日,1079845.00000000,37589.00000000,69607.00000000,728235.00000000,5565.00000000,202556.00000000,36293.00000000,MWh
2019-10-23,日,1129998.00000000,40057.00000000,61236.00000000,784216.00000000,5689.00000000,202594.00000000,36206.00000000,MWh
2019-10-24,日,1112518.00000000,40089.00000000,66617.00000000,765949.00000000,5144.00000000,195704.00000000,39015.00000000,MWh
2019-10-25,日,1076429.00000000,40484.00000000,69445.00000000,729005.00000000,4049.00000000,195201.00000000,38245.00000000,MWh
2019-10-26,日,1069520.00000000,39337.00000000,65948.00000000,717016.00000000,5047.00000000,201289.00000000,40883.00000000,MWh
2019-10-27,日,982148.00000000,39347.00000000,75014.00000000,628822.00000000,5433.00000000,195058.00000000,38474.00000000,MWh
2019-10-28,日,1060307.00000000,38666.00000000,58208.00000000,727378.00000000,5187.00000000,190076.00000000,40792.00000000,MWh
2019-10-29,日,1065774.00000000,38323.00000000,58842.00000000,724005.00000000,4275.00000000,193136.00000000,47193.00000000,MWh
2019-10-30,日,1066919.00000000,36496.00000000,63661.00000000,721298.00000000,5439.00000000,189115.00000000,50910.00000000,MWh
2019-10-31,日,1065546.00000000,35707.00000000,68870.00000000,727651.00000000,4347.00000000,177219.00000000,51752.00000000,MWh
2019-11-01,日,1055695.00000000,34857.00000000,76731.00000000,709328.00000000,5489.00000000,172166.00000000,57124.00000000,MWh
2019-11-02,日,1043505.00000000,35998.00000000,75221.00000000,716652.00000000,8808.00000000,171525.00000000,35301.00000000,MWh
2019-11-03,日,976689.00000000,37844.00000000,59320.00000000,669157.00000000,7923.00000000,169730.00000000,32715.00000000,MWh
2019-11-04,日,1030676.00000000,37647.00000000,58048.00000000,708308.00000000,7290.00000000,166959.00000000,52424.00000000,MWh
2019-11-05,日,999157.00000000,36016.00000000,72983.00000000,668787.00000000,7740.00000000,154085.00000000,59546.00000000,MWh
2019-11-06,日,988867.00000000,35039.00000000,81194.00000000,653190.00000000,7518.00000000,150279.00000000,61647.00000000,MWh
2019-11-07,日,1012419.00000000,36904.00000000,72901.00000000,685118.00000000,7793.00000000,147804.00000000,61899.00000000,MWh
2019-11-08,日,977682.00000000,34005.00000000,80703.00000000,651077.00000000,8088.00000000,146633.00000000,57176.00000000,MWh
2019-11-09,日,905427.00000000,32288.00000000,67977.00000000,594619.00000000,7757.00000000,145287.00000000,57499.00000000,MWh
2019-11-10,日,867272.00000000,33282.00000000,73919.00000000,567838.00000000,7646.00000000,135945.00000000,48642.00000000,MWh
2019-11-11,日,856584.00000000,35937.00000000,69426.00000000,564142.00000000,7311.00000000,129580.00000000,50188.00000000,MWh
2019-11-12,日,849338.00000000,33844.00000000,63685.00000000,593160.00000000,6512.00000000,101165.00000000,50972.00000000,MWh
2019-11-13,日,936183.00000000,35020.00000000,64631.00000000,677086.00000000,7094.00000000,101728.00000000,50624.00000000,MWh
2019-11-14,日,910136.00000000,31837.00000000,67083.00000000,650851.00000000,6397.00000000,103698.00000000,50270.00000000,MWh
2019-11-15,日,826454.00000000,28277.00000000,65760.00000000,579492.00000000,6171.00000000,96061.00000000,50693.00000000,MWh
2019-11-16,日,816787.00000000,28413.00000000,62057.00000000,575731.00000000,6383.00000000,93495.00000000,50708.00000000,MWh
2019-11-17,日,824884.00000000,28100.00000000,65832.00000000,573653.00000000,6392.00000000,94354.00000000,56553.00000000,MWh
2019-11-18,日,884782.00000000,33849.00000000,67409.00000000,622897.00000000,6162.00000000,102735.00000000,51730.00000000,MWh
2019-11-19,日,773823.00000000,33183.00000000,73673.00000000,516033.00000000,5676.00000000,90283.00000000,54975.00000000,MWh
2019-11-20,日,745213.00000000,25661.00000000,79761.00000000,486042.00000000,5973.00000000,93028.00000000,54748.00000000,MWh
2019-11-21,日,766881.00000000,28757.00000000,75971.00000000,512908.00000000,6836.00000000,86017.00000000,56392.00000000,MWh
2019-11-22,日,711821.00000000,28506.00000000,70556.00000000,470753.00000000,6696.00000000,82913.00000000,52397.00000000,MWh
2019-11-23,日,715228.00000000,26395.00000000,61172.00000000,485086.00000000,6736.00000000,80925.00000000,54914.00000000,MWh
2019-11-24,日,695120.00000000,25833.00000000,65909.00000000,465763.00000000,6689.00000000,76579.00000000,54347.00000000,MWh
2019-11-25,日,773925.00000000,38114.00000000,62635.00000000,534979.00000000,6271.00000000,79804.00000000,52122.00000000,MWh
2019-11-26,日,697705.00000000,28364.00000000,68435.00000000,449443.00000000,5310.00000000,91037.00000000,55116.00000000,MWh
2019-11-27,日,747768.00000000,29551.00000000,68497.00000000,497212.00000000,5822.00000000,91695.00000000,54991.00000000,MWh
2019-11-28,日,741263.00000000,32438.00000000,63517.00000000,483157.00000000,6145.00000000,99910.00000000,56096.00000000,MWh
2019-11-29,日,733483.00000000,27161.00000000,70117.00000000,461892.00000000,5864.00000000,112649.00000000,55800.00000000,MWh
2019-11-30,日,714239.00000000,25043.00000000,72301.00000000,438875.00000000,5562.00000000,117861.00000000,54597.00000000,MWh
2019-12-01,日,712138.00000000,29623.00000000,54759.00000000,466814.00000000,6129.00000000,100901.00000000,53912.00000000,MWh
2019-12-02,日,840993.00000000,29446.00000000,64355.00000000,598673.00000000,5657.00000000,105270.00000000,37592.00000000,MWh
2019-12-03,日,865732.00000000,27745.00000000,60875.00000000,623369.00000000,5905.00000000,109844.00000000,37994.00000000,MWh
2019-12-04,日,858122.00000000,30260.00000000,62479.00000000,623779.00000000,6382.00000000,97379.00000000,37843.00000000,MWh
2019-12-05,日,831816.00000000,28781.00000000,69154.00000000,590942.00000000,6082.00000000,98519.00000000,38338.00000000,MWh
2019-12-06,日,823095.00000000,29901.00000000,66529.00000000,580590.00000000,6062.00000000,87581.00000000,52432.00000000,MWh
2019-12-07,日,776576.00000000,28226.00000000,64480.00000000,537713.00000000,6097.00000000,85843.00000000,54217.00000000,MWh
2019-12-08,日,786685.00000000,26897.00000000,64498.00000000,546518.00000000,4993.00000000,89681.00000000,54098.00000000,MWh
2019-12-09,日,818379.00000000,25634.00000000,70351.00000000,572561.00000000,4705.00000000,93874.00000000,51254.00000000,MWh
2019-12-10,日,822380.00000000,24842.00000000,71050.00000000,571655.00000000,4754.00000000,95806.00000000,54273.00000000,MWh
2019-12-11,日,776740.00000000,25450.00000000,69383.00000000,532164.00000000,4592.00000000,90275.00000000,54876.00000000,MWh
2019-12-12,日,721093.00000000,25835.00000000,62364.00000000,484359.00000000,4223.00000000,90968.00000000,53344.00000000,MWh
2019-12-13,日,742391.00000000,24141.00000000,67166.00000000,500890.00000000,4121.00000000,83610.00000000,62463.00000000,MWh
2019-12-14,日,711956.00000000,25187.00000000,70665.00000000,484802.00000000,6251.00000000,64897.00000000,60154.00000000,MWh
2019-12-15,日,665390.00000000,26924.00000000,69491.00000000,432929.00000000,6409.00000000,71393.00000000,58244.00000000,MWh
2019-12-16,日,674974.00000000,28756.00000000,78225.00000000,440316.00000000,4841.00000000,66461.00000000,56375.00000000,MWh
2019-12-17,日,714075.00000000,25067.00000000,80961.00000000,466370.00000000,5774.00000000,79459.00000000,56444.00000000,MWh
2019-12-18,日,760825.00000000,27653.00000000,79919.00000000,494826.00000000,5966.00000000,94815.00000000,57646.00000000,MWh
2019-12-19,日,813907.00000000,28694.00000000,85649.00000000,510701.00000000,5908.00000000,109164.00000000,73791.00000000,MWh
2019-12-20,日,796564.00000000,27085.00000000,85112.00000000,491398.00000000,5431.00000000,113348.00000000,74190.00000000,MWh
2019-12-21,日,702806.00000000,27023.00000000,86743.00000000,405260.00000000,4745.00000000,109690.00000000,69345.00000000,MWh
2019-12-22,日,656484.00000000,28039.00000000,81909.00000000,387711.00000000,4107.00000000,93625.00000000,61093.00000000,MWh
2019-12-23,日,715626.00000000,26886.00000000,85178.00000000,430902.00000000,5195.00000000,98704.00000000,68761.00000000,MWh
2019-12-24,日,701647.00000000,25638.00000000,87443.00000000,439571.00000000,5041.00000000,79813.00000000,64141.00000000,MWh
2019-12-25,日,681317.00000000,24692.00000000,81973.00000000,416843.00000000,5618.00000000,83704.00000000,68487.00000000,MWh
2019-12-26,日,826866.00000000,27343.00000000,85511.00000000,530685.00000000,5549.00000000,108437.00000000,69341.00000000,MWh
2019-12-27,日,834331.00000000,25507.00000000,83142.00000000,535790.00000000,5400.00000000,112229.00000000,72263.00000000,MWh
2019-12-28,日,716296.00000000,26640.00000000,84556.00000000,423524.00000000,4470.00000000,104385.00000000,72721.00000000,MWh
2019-12-29,日,737738.00000000,25976.00000000,84387.00000000,457920.00000000,4341.00000000,104743.00000000,60371.00000000,MWh
2019-12-30,日,784543.00000000,26602.00000000,79191.00000000,524063.00000000,4329.00000000,79031.00000000,71327.00000000,MWh
2019-12-31,日,753571.00000000,26298.00000000,74878.00000000,519607.00000000,4898.00000000,65985.00000000,61905.00000000,MWh
2020-01-01,日,576071.00000000,21976.00000000,62224.00000000,389429.00000000,4846.00000000,57770.00000000,39826.00000000,MWh
2020-01-02,日,669186.00000000,22151.00000000,52573.00000000,455171.00000000,4680.00000000,74547.00000000,60064.00000000,MWh
2020-01-03,日,697164.00000000,22149.00000000,46956.00000000,475477.00000000,4867.00000000,90985.00000000,56730.00000000,MWh
2020-01-04,日,657984.00000000,22057.00000000,56306.00000000,435117.00000000,4100.00000000,84222.00000000,56182.00000000,MWh
2020-01-05,日,647055.00000000,23832.00000000,55258.00000000,434775.00000000,4497.00000000,82257.00000000,46436.00000000,MWh
2020-01-06,日,620838.00000000,24238.00000000,58627.00000000,400321.00000000,4391.00000000,86623.00000000,46638.00000000,MWh
2020-01-07,日,667117.00000000,23223.00000000,58807.00000000,447275.00000000,4853.00000000,85910.00000000,47049.00000000,MWh
2020-01-08,日,602647.00000000,21869.00000000,63316.00000000,373593.00000000,4698.00000000,90535.00000000,48636.00000000,MWh
2020-01-09,日,598722.00000000,20859.00000000,62768.00000000,353969.00000000,4673.00000000,105173.00000000,51280.00000000,MWh
2020-01-10,日,608339.00000000,22575.00000000,62458.00000000,339737.00000000,4438.00000000,120764.00000000,58367.00000000,MWh
2020-01-11,日,672334.00000000,24661.00000000,64858.00000000,398220.00000000,4614.00000000,123568.00000000,56413.00000000,MWh
2020-01-12,日,662658.00000000,22584.00000000,66236.00000000,402485.00000000,3664.00000000,111421.00000000,56268.00000000,MWh
2020-01-13,日,591300.00000000,20455.00000000,71895.00000000,319691.00000000,4841.00000000,118625.00000000,55793.00000000,MWh
2020-01-14,日,610800.00000000,21637.00000000,69652.00000000,317969.00000000,5087.00000000,139736.00000000,56719.00000000,MWh
2020-01-15,日,557674.00000000,22134.00000000,64328.00000000,289071.00000000,1465.00000000,132430.00000000,48246.00000000,MWh
2020-01-16,日,642567.00000000,26021.00000000,65962.00000000,360941.00000000,1479.00000000,139905.00000000,48259.00000000,MWh
2020-01-17,日,595738.00000000,22134.00000000,62265.00000000,333013.00000000,1615.00000000,129765.00000000,46946.00000000,MWh
2020-01-18,日,562295.00000000,22706.00000000,56930.00000000,308685.00000000,1446.00000000,127243.00000000,45285.00000000,MWh
2020-01-19,日,598743.00000000,24652.00000000,60306.00000000,341218.00000000,1372.00000000,131061.00000000,40134.00000000,MWh
2020-01-20,日,527619.00000000,20910.00000000,55308.00000000,291019.00000000,1666.00000000,114585.00000000,44131.00000000,MWh
2020-01-21,日,516691.00000000,23678.00000000,51700.00000000,289092.00000000,2102.00000000,108909.00000000,41210.00000000,MWh
2020-01-22,日,510070.00000000,22626.00000000,51265.00000000,282894.00000000,1572.00000000,109713.00000000,42000.00000000,MWh
2020-01-23,日,513705.00000000,22427.00000000,50965.00000000,284882.00000000,1653.00000000,113881.00000000,39897.00000000,MWh
2020-01-24,日,548286.00000000,22094.00000000,56746.00000000,313081.00000000,1310.00000000,116880.00000000,38175.00000000,MWh
2020-01-25,日,562823.00000000,25292.00000000,55093.00000000,343751.00000000,1659.00000000,102851.00000000,34177.00000000,MWh
2020-01-26,日,584744.00000000,33755.00000000,55737.00000000,336106.00000000,1677.00000000,122734.00000000,34735.00000000,MWh
2020-01-27,日,592004.00000000,31424.00000000,69590.00000000,307390.00000000,1757.00000000,145725.00000000,36118.00000000,MWh
2020-01-28,日,627738.00000000,29692.00000000,64517.00000000,339757.00000000,1757.00000000,149961.00000000,42054.00000000,MWh
2020-01-29,日,643967.00000000,27563.00000000,63940.00000000,380627.00000000,1453.00000000,128628.00000000,41756.00000000,MWh
2020-01-30,日,598281.00000000,24895.00000000,59228.00000000,343411.00000000,1806.00000000,126410.00000000,42531.00000000,MWh
2020-01-31,日,568538.00000000,23090.00000000,59694.00000000,324932.00000000,1592.00000000,125606.00000000,33624.00000000,MWh
2020-02-01,日,517749.00000000,22870.00000000,53471.00000000,284236.00000000,1736.00000000,121352.00000000,34084.00000000,MWh
2020-02-02,日,530422.00000000,23858.00000000,51840.00000000,278343.00000000,1631.00000000,140129.00000000,34621.00000000,MWh
2020-02-03,日,565651.00000000,28465.00000000,56373.00000000,304816.00000000,1327.00000000,140560.00000000,34110.00000000,MWh
2020-02-04,日,569591.00000000,36798.00000000,60846.00000000,303245.00000000,1321.00000000,132959.00000000,34422.00000000,MWh
2020-02-05,日,505598.00000000,34795.00000000,57986.00000000,258894.00000000,1517.00000000,118085.00000000,34321.00000000,MWh
2020-02-06,日,508296.00000000,37341.00000000,59769.00000000,247148.00000000,1487.00000000,128821.00000000,33730.00000000,MWh
2020-02-07,日,540817.00000000,43034.00000000,66726.00000000,261557.00000000,2019.00000000,133502.00000000,33979.00000000,MWh
2020-02-08,日,575339.00000000,42075.00000000,61664.00000000,285868.00000000,1273.00000000,149038.00000000,35421.00000000,MWh
2020-02-09,日,590129.00000000,34522.00000000,65210.00000000,307715.00000000,1230.00000000,145839.00000000,35613.00000000,MWh
2020-02-10,日,538896.00000000,32606.00000000,63058.00000000,271857.00000000,1900.00000000,133836.00000000,35639.00000000,MWh
2020-02-11,日,548131.00000000,36822.00000000,61486.00000000,262157.00000000,1939.00000000,149581.00000000,36146.00000000,MWh
2020-02-12,日,566491.00000000,37037.00000000,64586.00000000,292820.00000000,1896.00000000,134216.00000000,35936.00000000,MWh
2020-02-13,日,532550.00000000,37863.00000000,67364.00000000,283870.00000000,2059.00000000,110807.00000000,30587.00000000,MWh
2020-02-14,日,570144.00000000,50499.00000000,63828.00000000,311373.00000000,1834.00000000,111940.00000000,30670.00000000,MWh
2020-02-15,日,694086.00000000,81204.00000000,72852.00000000,373745.00000000,2105.00000000,137174.00000000,27006.00000000,MWh
2020-02-16,日,745921.00000000,92482.00000000,86274.00000000,385669.00000000,1489.00000000,144375.00000000,35632.00000000,MWh
2020-02-17,日,738217.00000000,75866.00000000,73889.00000000,403555.00000000,1141.00000000,147614.00000000,36152.00000000,MWh
2020-02-18,日,711201.00000000,55504.00000000,80066.00000000,380864.00000000,1798.00000000,158182.00000000,34787.00000000,MWh
2020-02-19,日,677350.00000000,44294.00000000,76638.00000000,376037.00000000,1885.00000000,142569.00000000,35927.00000000,MWh
2020-02-20,日,637492.00000000,42007.00000000,69642.00000000,337479.00000000,1933.00000000,150208.00000000,36223.00000000,MWh
2020-02-21,日,680194.00000000,39524.00000000,56396.00000000,386835.00000000,2057.00000000,159611.00000000,35771.00000000,MWh
2020-02-22,日,664237.00000000,37119.00000000,70043.00000000,360578.00000000,1660.00000000,154478.00000000,40359.00000000,MWh
2020-02-23,日,631146.00000000,33181.00000000,67777.00000000,354576.00000000,1636.00000000,132712.00000000,41264.00000000,MWh
2020-02-24,日,625337.00000000,35917.00000000,67868.00000000,345121.00000000,1879.00000000,138442.00000000,36110.00000000,MWh
2020-02-25,日,648264.00000000,31614.00000000,73581.00000000,350031.00000000,2060.00000000,147768.00000000,43210.00000000,MWh
