时间,时间维度,南方电网,广东,广西,云南,海南,贵州,天生桥及龙滩 ,指标单位
2021-05-13,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-05-14,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-05-15,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-05-16,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-05-17,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-05-18,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-05-19,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-05-20,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-05-21,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-05-22,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-05-23,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-05-24,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-05-25,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-05-26,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-05-27,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-05-28,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-05-29,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-05-30,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-05-31,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-01,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-02,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-03,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-04,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-05,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-06,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-07,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-08,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-09,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-10,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-11,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-12,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-13,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-14,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-15,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-16,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-17,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-18,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-19,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-20,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-21,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-22,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-23,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-24,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-25,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-26,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-27,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-28,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-29,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-06-30,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-01,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-02,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-03,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-04,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-05,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-06,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-07,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-08,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-09,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-10,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-11,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-12,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-13,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-14,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-15,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-16,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-17,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-18,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-19,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-20,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-21,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-22,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-23,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-24,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-25,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-26,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-27,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-28,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-29,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-30,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-07-31,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-08-01,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-08-02,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-08-03,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-08-04,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-08-05,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-08-06,日,120299.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"200.00000000	",MWh
2021-08-07,日,120095.00000000,9445.00000000,17480.00000000,75030.00000000,921.00000000,17219.00000000,"200.00000000	",MWh
2021-08-08,日,120095.00000000,9445.00000000,17480.00000000,75030.00000000,921.00000000,17219.00000000,"200.00000000	",MWh
2021-08-09,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-08-10,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-08-11,日,120295.00000000,9445.00000000,17480.00000000,75030.00000000,921.00000000,17219.00000000,"200.00000000	",MWh
2021-08-12,日,120295.00000000,9445.00000000,17480.00000000,75030.00000000,921.00000000,17219.00000000,"200.00000000	",MWh
2021-08-13,日,120099.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"200.00000000	",MWh
2021-08-14,日,120099.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"200.00000000	",MWh
2021-08-15,日,127515.00000000,9445.00000000,17480.00000000,75030.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-08-16,日,127515.00000000,9445.00000000,17480.00000000,75030.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-08-17,日,120099.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"200.00000000	",MWh
2021-08-18,日,120099.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"200.00000000	",MWh
2021-08-19,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-08-20,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-08-21,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-08-22,日,120099.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-08-23,日,120099.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-08-24,日,120099.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-08-25,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-08-26,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-08-27,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-08-28,日,120099.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-08-29,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-08-30,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-08-31,日,120099.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-09-01,日,120099.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-09-02,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-09-03,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-09-04,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-09-05,日,127519.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-09-06,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,921.00000000,17203.00000000,"7420.00000000	",MWh
2021-09-07,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-09-08,日,116417.00000000,9309.00000000,9936.00000000,71634.00000000,915.00000000,17203.00000000,"7420.00000000	",MWh
2021-09-09,日,120099.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-09-10,日,120099.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-09-11,日,120099.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-09-12,日,120099.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-09-13,日,120099.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-09-14,日,120099.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-09-15,日,120099.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-09-16,日,120099.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-09-17,日,120099.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-09-18,日,120099.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-09-19,日,120099.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-09-20,日,120099.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-09-21,日,120099.00000000,9445.00000000,17479.00000000,75035.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-09-22,日,120124.00000000,9445.00000000,17495.00000000,75044.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-09-23,日,120124.00000000,9445.00000000,17495.00000000,75044.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-09-24,日,120124.00000000,9445.00000000,17495.00000000,75044.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-09-25,日,120124.00000000,9445.00000000,17495.00000000,75044.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-09-26,日,120124.00000000,9445.00000000,17495.00000000,75044.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-09-27,日,120124.00000000,9445.00000000,17495.00000000,75044.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-09-28,日,120124.00000000,9445.00000000,17495.00000000,75044.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-09-29,日,120124.00000000,9445.00000000,17495.00000000,75044.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-09-30,日,120124.00000000,9445.00000000,17495.00000000,75044.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
2021-10-01,日,120124.00000000,9445.00000000,17495.00000000,75044.00000000,921.00000000,17219.00000000,"7420.00000000	",MWh
