时间,时间维度,南方电网,广东,广西,云南,海南,贵州,广州,深圳,指标单位
2017-10-07,日,2860601.00000000,1818028.00000000,286819.00000000,340818.00000000,70434.00000000,301874.00000000,265732.00000000,262957.00000000,MWh
2017-10-08,日,2924351.00000000,1839009.00000000,324674.00000000,343855.00000000,71683.00000000,304579.00000000,277026.00000000,264359.00000000,MWh
2017-10-09,日,3071334.00000000,1958402.00000000,339692.00000000,348382.00000000,70234.00000000,308730.00000000,304041.00000000,300553.00000000,MWh
2017-10-10,日,3138623.00000000,2020750.00000000,339222.00000000,349035.00000000,70347.00000000,308760.00000000,313947.00000000,313561.00000000,MWh
2017-10-11,日,3180330.00000000,2066388.00000000,343041.00000000,346082.00000000,72140.00000000,305394.00000000,322165.00000000,318884.00000000,MWh
2017-10-12,日,3098814.00000000,2001493.00000000,324563.00000000,343266.00000000,74855.00000000,309414.00000000,301669.00000000,312784.00000000,MWh
2017-10-13,日,2859499.00000000,1768484.00000000,302904.00000000,342453.00000000,72910.00000000,316195.00000000,251443.00000000,274971.00000000,MWh
2017-10-14,日,2705340.00000000,1612283.00000000,300156.00000000,358962.00000000,69313.00000000,314628.00000000,221120.00000000,233819.00000000,MWh
2017-10-15,日,2473720.00000000,1417062.00000000,295120.00000000,339257.00000000,60868.00000000,319727.00000000,193810.00000000,191986.00000000,MWh
2017-10-16,日,2562892.00000000,1520432.00000000,289918.00000000,333141.00000000,56481.00000000,321817.00000000,209284.00000000,227179.00000000,MWh
2017-10-17,日,2643065.00000000,1579208.00000000,292035.00000000,343929.00000000,64218.00000000,322181.00000000,217034.00000000,237530.00000000,MWh
2017-10-18,日,2700295.00000000,1636655.00000000,292779.00000000,347529.00000000,67268.00000000,321716.00000000,225365.00000000,243767.00000000,MWh
2017-10-19,日,2681418.00000000,1625324.00000000,292753.00000000,343946.00000000,69024.00000000,316804.00000000,221334.00000000,238749.00000000,MWh
2017-10-20,日,2669042.00000000,1608846.00000000,297854.00000000,343935.00000000,69248.00000000,317140.00000000,220816.00000000,234032.00000000,MWh
2017-10-21,日,2608780.00000000,1552134.00000000,295949.00000000,344060.00000000,68244.00000000,315948.00000000,209031.00000000,218973.00000000,MWh
2017-10-22,日,2480488.00000000,1425382.00000000,289467.00000000,345071.00000000,66674.00000000,320486.00000000,190865.00000000,190132.00000000,MWh
2017-10-23,日,2605530.00000000,1547859.00000000,296075.00000000,345614.00000000,66882.00000000,320124.00000000,211216.00000000,219225.00000000,MWh
2017-10-24,日,2654602.00000000,1583433.00000000,298216.00000000,346216.00000000,68221.00000000,326766.00000000,217797.00000000,230566.00000000,MWh
2017-10-25,日,2678709.00000000,1612522.00000000,299786.00000000,339931.00000000,68237.00000000,324566.00000000,221195.00000000,233837.00000000,MWh
2017-10-26,日,2710689.00000000,1629830.00000000,303403.00000000,342841.00000000,69465.00000000,328662.00000000,224042.00000000,234572.00000000,MWh
2017-10-27,日,2686513.00000000,1611743.00000000,305247.00000000,337808.00000000,69611.00000000,327033.00000000,224404.00000000,231433.00000000,MWh
2017-10-28,日,2608103.00000000,1539266.00000000,296145.00000000,339244.00000000,69312.00000000,328744.00000000,212332.00000000,218211.00000000,MWh
2017-10-29,日,2488271.00000000,1427293.00000000,293916.00000000,340765.00000000,68111.00000000,328239.00000000,195070.00000000,189870.00000000,MWh
2017-10-30,日,2585701.00000000,1504896.00000000,296158.00000000,350728.00000000,67458.00000000,334095.00000000,208833.00000000,212931.00000000,MWh
2017-10-31,日,2592159.00000000,1507334.00000000,300018.00000000,349662.00000000,67511.00000000,333946.00000000,205481.00000000,214789.00000000,MWh
2017-11-01,日,2576984.00000000,1494166.00000000,301507.00000000,346368.00000000,68390.00000000,334483.00000000,202615.00000000,218729.00000000,MWh
2017-11-02,日,2638397.00000000,1540179.00000000,305275.00000000,357746.00000000,67911.00000000,334382.00000000,211542.00000000,224838.00000000,MWh
2017-11-03,日,2673307.00000000,1574334.00000000,308079.00000000,361307.00000000,68256.00000000,334887.00000000,214210.00000000,223681.00000000,MWh
2017-11-04,日,2606966.00000000,1516001.00000000,307102.00000000,360197.00000000,67673.00000000,332240.00000000,204786.00000000,208756.00000000,MWh
2017-11-05,日,2469915.00000000,1385539.00000000,302315.00000000,359255.00000000,66710.00000000,335900.00000000,189246.00000000,181427.00000000,MWh
2017-11-06,日,2589772.00000000,1523256.00000000,309228.00000000,367003.00000000,67933.00000000,341352.00000000,208034.00000000,213951.00000000,MWh
2017-11-07,日,2680470.00000000,1566833.00000000,308259.00000000,369621.00000000,66241.00000000,340589.00000000,212185.00000000,224463.00000000,MWh
2017-11-08,日,2680974.00000000,1575998.00000000,307688.00000000,364801.00000000,66423.00000000,338957.00000000,212451.00000000,229420.00000000,MWh
2017-11-09,日,2698406.00000000,1596563.00000000,307529.00000000,361823.00000000,68334.00000000,337347.00000000,217690.00000000,234259.00000000,MWh
2017-11-10,日,2679978.00000000,1566210.00000000,310700.00000000,363982.00000000,67997.00000000,343140.00000000,222204.00000000,240218.00000000,MWh
2017-11-11,日,2713863.00000000,1596263.00000000,311833.00000000,369564.00000000,69948.00000000,340542.00000000,216799.00000000,226942.00000000,MWh
2017-11-12,日,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,MWh
2017-11-13,日,2699222.00000000,1564452.00000000,316221.00000000,374760.00000000,68943.00000000,348499.00000000,215505.00000000,220238.00000000,MWh
2017-11-14,日,2733597.00000000,1590187.00000000,316276.00000000,377892.00000000,70144.00000000,350707.00000000,219306.00000000,230515.00000000,MWh
2017-11-15,日,2709733.00000000,1572005.00000000,313016.00000000,374924.00000000,70255.00000000,352824.00000000,216490.00000000,229048.00000000,MWh
2017-11-16,日,2714174.00000000,1588014.00000000,309117.00000000,376307.00000000,69446.00000000,343924.00000000,215181.00000000,230343.00000000,MWh
2017-11-17,日,2752944.00000000,1609935.00000000,317324.00000000,376267.00000000,72870.00000000,348767.00000000,221025.00000000,236763.00000000,MWh
2017-11-18,日,2696549.00000000,1546855.00000000,311485.00000000,379299.00000000,73188.00000000,357863.00000000,208265.00000000,220039.00000000,MWh
2017-11-19,日,2546036.00000000,1394632.00000000,310097.00000000,373490.00000000,70219.00000000,372972.00000000,186579.00000000,173902.00000000,MWh
2017-11-20,日,2697738.00000000,1514768.00000000,325658.00000000,375243.00000000,66644.00000000,390431.00000000,204629.00000000,206930.00000000,MWh
2017-11-21,日,2733784.00000000,1541923.00000000,330118.00000000,377871.00000000,63876.00000000,392586.00000000,207639.00000000,214737.00000000,MWh
2017-11-22,日,2748883.00000000,1541606.00000000,331430.00000000,389597.00000000,62801.00000000,394077.00000000,208399.00000000,216883.00000000,MWh
2017-11-23,日,2692117.00000000,1468116.00000000,338266.00000000,398831.00000000,63488.00000000,396644.00000000,208881.00000000,213532.00000000,MWh
2017-11-24,日,2806655.00000000,1568960.00000000,345296.00000000,402302.00000000,63027.00000000,397945.00000000,212183.00000000,212998.00000000,MWh
2017-11-25,日,2728963.00000000,1511955.00000000,347079.00000000,392381.00000000,63585.00000000,387371.00000000,203598.00000000,205384.00000000,MWh
2017-11-26,日,2580049.00000000,1406003.00000000,329084.00000000,383485.00000000,63206.00000000,377995.00000000,190035.00000000,183180.00000000,MWh
2017-11-27,日,2677562.00000000,1512223.00000000,321181.00000000,381984.00000000,64004.00000000,373923.00000000,205049.00000000,205429.00000000,MWh
2017-11-28,日,2699602.00000000,1536853.00000000,318028.00000000,373065.00000000,65612.00000000,380620.00000000,209625.00000000,216833.00000000,MWh
2017-11-29,日,2730281.00000000,1564601.00000000,317592.00000000,375481.00000000,66891.00000000,380049.00000000,211656.00000000,221252.00000000,MWh
2017-11-30,日,2725561.00000000,1544333.00000000,317444.00000000,380342.00000000,67494.00000000,391721.00000000,208601.00000000,219024.00000000,MWh
2017-12-01,日,2749940.00000000,1481423.00000000,320942.00000000,380705.00000000,65651.00000000,473493.00000000,200183.00000000,213639.00000000,MWh
2017-12-02,日,2663460.00000000,1483972.00000000,322800.00000000,377102.00000000,65400.00000000,393363.00000000,195877.00000000,201139.00000000,MWh
2017-12-03,日,2539723.00000000,1360371.00000000,321429.00000000,377076.00000000,64158.00000000,395597.00000000,183243.00000000,175448.00000000,MWh
2017-12-04,日,2707455.00000000,1504649.00000000,327020.00000000,392163.00000000,65487.00000000,399444.00000000,201429.00000000,204820.00000000,MWh
2017-12-05,日,2736302.00000000,1540383.00000000,330910.00000000,388946.00000000,65130.00000000,390681.00000000,204788.00000000,209368.00000000,MWh
2017-12-06,日,2733394.00000000,1540301.00000000,330708.00000000,381537.00000000,65454.00000000,396862.00000000,204003.00000000,212518.00000000,MWh
2017-12-07,日,2747940.00000000,1550010.00000000,329872.00000000,384792.00000000,66129.00000000,398681.00000000,205632.00000000,213112.00000000,MWh
2017-12-10,日,2611427.00000000,1416570.00000000,339024.00000000,387781.00000000,63963.00000000,392518.00000000,195716.00000000,176255.00000000,MWh
2017-12-11,日,2726684.00000000,1519134.00000000,340861.00000000,389298.00000000,64973.00000000,397376.00000000,201152.00000000,201101.00000000,MWh
2017-12-12,日,2777526.00000000,1555443.00000000,352899.00000000,384540.00000000,67186.00000000,402233.00000000,204805.00000000,210394.00000000,MWh
2017-12-13,日,2795293.00000000,1560376.00000000,358981.00000000,385066.00000000,66891.00000000,407203.00000000,208918.00000000,213450.00000000,MWh
2017-12-14,日,2808074.00000000,1559907.00000000,363954.00000000,386383.00000000,67278.00000000,412713.00000000,209769.00000000,213907.00000000,MWh
2017-12-15,日,2330348.00000000,1561844.00000000,368198.00000000,391124.00000000,66192.00000000,-75171.00000000,208979.00000000,213740.00000000,MWh
2017-12-16,日,2779708.00000000,1524582.00000000,359577.00000000,403768.00000000,65432.00000000,410905.00000000,199888.00000000,200809.00000000,MWh
2017-12-17,日,2698013.00000000,1445137.00000000,356589.00000000,405756.00000000,64413.00000000,412693.00000000,196863.00000000,172926.00000000,MWh
2017-12-18,日,2843347.00000000,1563145.00000000,363376.00000000,420506.00000000,64517.00000000,417428.00000000,214455.00000000,199897.00000000,MWh
2017-12-19,日,2850395.00000000,1595282.00000000,365620.00000000,415963.00000000,65657.00000000,399638.00000000,220784.00000000,209615.00000000,MWh
2017-12-20,日,2789440.00000000,1541247.00000000,367396.00000000,409870.00000000,67428.00000000,396091.00000000,218340.00000000,208061.00000000,MWh
2017-12-21,日,2799012.00000000,1549211.00000000,364686.00000000,411896.00000000,67837.00000000,394855.00000000,215731.00000000,206663.00000000,MWh
2017-12-22,日,2751301.00000000,1531042.00000000,356645.00000000,403227.00000000,67678.00000000,386075.00000000,209503.00000000,205062.00000000,MWh
2017-12-23,日,2733652.00000000,1517476.00000000,352602.00000000,400392.00000000,66096.00000000,389525.00000000,203782.00000000,193501.00000000,MWh
2017-12-24,日,2631752.00000000,1427489.00000000,345663.00000000,407603.00000000,66191.00000000,380628.00000000,191337.00000000,173013.00000000,MWh
2017-12-25,日,2744339.00000000,1519973.00000000,352625.00000000,404727.00000000,66894.00000000,383916.00000000,204452.00000000,193689.00000000,MWh
2017-12-26,日,2770866.00000000,1548245.00000000,356607.00000000,405240.00000000,67237.00000000,388459.00000000,208667.00000000,201064.00000000,MWh
2017-12-27,日,2794633.00000000,1544608.00000000,358304.00000000,416388.00000000,66449.00000000,392328.00000000,207227.00000000,201563.00000000,MWh
2017-12-28,日,2748172.00000000,1532816.00000000,354602.00000000,395553.00000000,66889.00000000,372027.00000000,206210.00000000,203614.00000000,MWh
2017-12-29,日,2711524.00000000,1507083.00000000,351670.00000000,392880.00000000,65843.00000000,377238.00000000,202453.00000000,205977.00000000,MWh
2017-12-30,日,2651291.00000000,1433534.00000000,350652.00000000,395571.00000000,65138.00000000,390484.00000000,189919.00000000,187699.00000000,MWh
2017-12-31,日,2444100.00000000,1262305.00000000,338527.00000000,389771.00000000,66413.00000000,375085.00000000,171037.00000000,153221.00000000,MWh
2018-01-01,日,2214152.00000000,1047722.00000000,327926.00000000,374007.00000000,62484.00000000,382449.00000000,154442.00000000,127232.00000000,MWh
2018-01-02,日,2574094.00000000,1363289.00000000,341571.00000000,387313.00000000,65374.00000000,391169.00000000,192846.00000000,186996.00000000,MWh
2018-01-03,日,2734604.00000000,1506585.00000000,349183.00000000,393892.00000000,67698.00000000,401591.00000000,206349.00000000,212070.00000000,MWh
2018-01-04,日,2762708.00000000,1557989.00000000,355371.00000000,369769.00000000,67914.00000000,395432.00000000,210354.00000000,215335.00000000,MWh
2018-01-05,日,2798221.00000000,1560078.00000000,370665.00000000,371309.00000000,67418.00000000,400606.00000000,211907.00000000,215689.00000000,MWh
2018-01-06,日,2772007.00000000,1554970.00000000,369618.00000000,370014.00000000,68183.00000000,391029.00000000,208183.00000000,206489.00000000,MWh
2018-01-07,日,2687317.00000000,1461780.00000000,366583.00000000,373600.00000000,68868.00000000,399599.00000000,197047.00000000,183890.00000000,MWh
2018-01-08,日,2830110.00000000,1570504.00000000,378369.00000000,380418.00000000,68360.00000000,412492.00000000,218600.00000000,209937.00000000,MWh
2018-01-09,日,2922048.00000000,1645077.00000000,376697.00000000,395822.00000000,66552.00000000,413279.00000000,229081.00000000,222683.00000000,MWh
2018-01-10,日,2905723.00000000,1617984.00000000,377817.00000000,411441.00000000,67342.00000000,405624.00000000,226383.00000000,223259.00000000,MWh
2018-01-11,日,2885671.00000000,1603216.00000000,371658.00000000,415431.00000000,67624.00000000,405680.00000000,222236.00000000,222044.00000000,MWh
2018-01-12,日,2890783.00000000,1604928.00000000,370227.00000000,424315.00000000,68505.00000000,400103.00000000,221545.00000000,220862.00000000,MWh
2018-01-13,日,2836280.00000000,1572275.00000000,366750.00000000,419921.00000000,66104.00000000,398241.00000000,210922.00000000,212981.00000000,MWh
2018-01-14,日,2688828.00000000,1452708.00000000,365913.00000000,404792.00000000,65586.00000000,388400.00000000,194989.00000000,186955.00000000,MWh
2018-01-15,日,2768860.00000000,1530818.00000000,360452.00000000,405245.00000000,66042.00000000,390810.00000000,207553.00000000,209877.00000000,MWh
2018-01-16,日,2780567.00000000,1552579.00000000,357658.00000000,401933.00000000,66991.00000000,385005.00000000,210608.00000000,217051.00000000,MWh
2018-01-17,日,2755578.00000000,1548870.00000000,350973.00000000,393041.00000000,67271.00000000,380178.00000000,211812.00000000,215018.00000000,MWh
2018-01-18,日,2756452.00000000,1553711.00000000,344881.00000000,394238.00000000,65545.00000000,382976.00000000,210726.00000000,215419.00000000,MWh
2018-01-19,日,2762754.00000000,1557621.00000000,344736.00000000,389783.00000000,68288.00000000,386426.00000000,211162.00000000,216439.00000000,MWh
2018-01-20,日,2712182.00000000,1516538.00000000,344252.00000000,387273.00000000,67136.00000000,383250.00000000,203234.00000000,208632.00000000,MWh
2018-01-21,日,2608657.00000000,1425562.00000000,345502.00000000,383259.00000000,67103.00000000,375749.00000000,192417.00000000,188983.00000000,MWh
2018-01-22,日,2692013.00000000,1506309.00000000,345343.00000000,382976.00000000,68862.00000000,373867.00000000,206855.00000000,209291.00000000,MWh
2018-01-23,日,2723229.00000000,1539897.00000000,348492.00000000,382359.00000000,67498.00000000,370827.00000000,209591.00000000,215582.00000000,MWh
2018-01-24,日,2710012.00000000,1527507.00000000,350893.00000000,379944.00000000,68625.00000000,368737.00000000,208617.00000000,214356.00000000,MWh
2018-01-25,日,2731447.00000000,1530922.00000000,353401.00000000,383344.00000000,68277.00000000,380963.00000000,207730.00000000,213669.00000000,MWh
2018-01-26,日,2785821.00000000,1526377.00000000,376748.00000000,387318.00000000,69995.00000000,401591.00000000,208096.00000000,212238.00000000,MWh
2018-01-27,日,2724440.00000000,1481204.00000000,386825.00000000,382129.00000000,67544.00000000,389224.00000000,199994.00000000,201156.00000000,MWh
2018-01-28,日,2670838.00000000,1417904.00000000,393072.00000000,379903.00000000,67349.00000000,391146.00000000,194927.00000000,183217.00000000,MWh
2018-01-29,日,2854113.00000000,1545010.00000000,406224.00000000,399265.00000000,69864.00000000,411878.00000000,220611.00000000,210179.00000000,MWh
2018-01-30,日,2920384.00000000,1607244.00000000,422331.00000000,396887.00000000,68421.00000000,409357.00000000,231860.00000000,221688.00000000,MWh
2018-01-31,日,2911841.00000000,1585681.00000000,411864.00000000,411437.00000000,71228.00000000,406945.00000000,231642.00000000,221267.00000000,MWh
2018-02-01,日,2798200.00000000,1515739.00000000,387476.00000000,394453.00000000,68893.00000000,408534.00000000,222689.00000000,218012.00000000,MWh
2018-02-02,日,2820150.00000000,1529744.00000000,392408.00000000,412298.00000000,70928.00000000,401491.00000000,222684.00000000,218412.00000000,MWh
2018-02-03,日,2703194.00000000,1444340.00000000,378756.00000000,406562.00000000,68332.00000000,394491.00000000,206696.00000000,209290.00000000,MWh
2018-02-04,日,2626740.00000000,1366220.00000000,380071.00000000,404697.00000000,67245.00000000,392163.00000000,200256.00000000,194069.00000000,MWh
2018-02-05,日,2628697.00000000,1373949.00000000,381353.00000000,405436.00000000,70028.00000000,388412.00000000,204525.00000000,201249.00000000,MWh
2018-02-06,日,2541256.00000000,1298028.00000000,380748.00000000,395013.00000000,68418.00000000,389396.00000000,193598.00000000,191148.00000000,MWh
2018-02-07,日,2474559.00000000,1242596.00000000,372858.00000000,387651.00000000,67988.00000000,384219.00000000,187568.00000000,180251.00000000,MWh
2018-02-08,日,2298472.00000000,1136521.00000000,354232.00000000,371446.00000000,67677.00000000,361192.00000000,172970.00000000,163317.00000000,MWh
2018-02-09,日,2176263.00000000,1051604.00000000,344804.00000000,353231.00000000,66522.00000000,351450.00000000,162461.00000000,146808.00000000,MWh
2018-02-10,日,2036592.00000000,918537.00000000,340706.00000000,358061.00000000,62747.00000000,343812.00000000,146604.00000000,125120.00000000,MWh
2018-02-11,日,1960875.00000000,878960.00000000,335936.00000000,338803.00000000,63887.00000000,338703.00000000,138218.00000000,113440.00000000,MWh
2018-02-12,日,1876822.00000000,824573.00000000,315412.00000000,333914.00000000,60435.00000000,334195.00000000,130458.00000000,105407.00000000,MWh
2018-02-13,日,1756654.00000000,764091.00000000,291960.00000000,313223.00000000,60373.00000000,318517.00000000,120371.00000000,96869.00000000,MWh
2018-02-14,日,1632961.00000000,693890.00000000,270160.00000000,298587.00000000,57498.00000000,302638.00000000,106476.00000000,88853.00000000,MWh
2018-02-15,日,1578092.00000000,673280.00000000,259447.00000000,292109.00000000,56549.00000000,287579.00000000,97803.00000000,79278.00000000,MWh
2018-02-16,日,1432965.00000000,619665.00000000,240807.00000000,262592.00000000,54330.00000000,248105.00000000,91624.00000000,74516.00000000,MWh
2018-02-17,日,1417597.00000000,607185.00000000,237004.00000000,277587.00000000,55062.00000000,235439.00000000,91836.00000000,75810.00000000,MWh
2018-02-18,日,1440799.00000000,625179.00000000,238956.00000000,269649.00000000,56422.00000000,242445.00000000,92068.00000000,75460.00000000,MWh
2018-02-19,日,1499406.00000000,649566.00000000,247900.00000000,276694.00000000,57402.00000000,259840.00000000,95488.00000000,82116.00000000,MWh
2018-02-20,日,1548261.00000000,666792.00000000,256227.00000000,291853.00000000,57811.00000000,268845.00000000,100300.00000000,86736.00000000,MWh
2018-02-21,日,1637795.00000000,716600.00000000,271235.00000000,288026.00000000,59939.00000000,292691.00000000,106365.00000000,93679.00000000,MWh
2018-02-22,日,1765801.00000000,789532.00000000,289664.00000000,301230.00000000,61969.00000000,314153.00000000,119630.00000000,107494.00000000,MWh
2018-02-23,日,1854171.00000000,878930.00000000,298365.00000000,305797.00000000,61697.00000000,300531.00000000,132673.00000000,126153.00000000,MWh
2018-02-24,日,1957370.00000000,960363.00000000,301896.00000000,313478.00000000,60866.00000000,309099.00000000,142185.00000000,138824.00000000,MWh
2018-02-25,日,1969430.00000000,997066.00000000,290129.00000000,311333.00000000,60713.00000000,298349.00000000,148779.00000000,143524.00000000,MWh
2018-02-26,日,2100606.00000000,1097975.00000000,294409.00000000,321658.00000000,61123.00000000,313919.00000000,162129.00000000,164064.00000000,MWh
2018-02-27,日,2163059.00000000,1161032.00000000,300418.00000000,324348.00000000,61240.00000000,303403.00000000,170418.00000000,174940.00000000,MWh
2018-02-28,日,2214248.00000000,1220581.00000000,299297.00000000,323306.00000000,62152.00000000,297134.00000000,178080.00000000,183015.00000000,MWh
2018-03-01,日,2255319.00000000,1263366.00000000,298044.00000000,329676.00000000,63349.00000000,286704.00000000,184732.00000000,190055.00000000,MWh
2018-03-02,日,2244980.00000000,1255672.00000000,296665.00000000,332184.00000000,63104.00000000,282229.00000000,183611.00000000,188845.00000000,MWh
2018-03-03,日,2287891.00000000,1296526.00000000,300391.00000000,335036.00000000,65320.00000000,276630.00000000,184341.00000000,187083.00000000,MWh
2018-03-04,日,2275997.00000000,1274692.00000000,297416.00000000,339836.00000000,68115.00000000,281900.00000000,182921.00000000,173030.00000000,MWh
2018-03-05,日,2460265.00000000,1424030.00000000,306373.00000000,342008.00000000,71005.00000000,299058.00000000,206771.00000000,206686.00000000,MWh
2018-03-06,日,2506548.00000000,1429646.00000000,312633.00000000,352269.00000000,73313.00000000,320245.00000000,205062.00000000,205105.00000000,MWh
2018-03-07,日,2553164.00000000,1454370.00000000,324729.00000000,349747.00000000,71865.00000000,331204.00000000,203832.00000000,207916.00000000,MWh
2018-03-08,日,2534617.00000000,1453229.00000000,326281.00000000,352912.00000000,67270.00000000,314751.00000000,203208.00000000,202693.00000000,MWh
2018-03-09,日,2540572.00000000,1450257.00000000,330222.00000000,358186.00000000,62402.00000000,319654.00000000,202973.00000000,199956.00000000,MWh
2018-03-10,日,2527733.00000000,1436300.00000000,328740.00000000,362845.00000000,62691.00000000,316698.00000000,194946.00000000,192398.00000000,MWh
2018-03-11,日,2435459.00000000,1339150.00000000,327165.00000000,361959.00000000,62667.00000000,324914.00000000,183451.00000000,171851.00000000,MWh
2018-03-12,日,2562452.00000000,1458061.00000000,332400.00000000,363494.00000000,64734.00000000,323730.00000000,202713.00000000,197852.00000000,MWh
2018-03-13,日,2616082.00000000,1519763.00000000,331451.00000000,360360.00000000,64963.00000000,321101.00000000,208690.00000000,211315.00000000,MWh
2018-03-14,日,2617167.00000000,1534022.00000000,323929.00000000,362946.00000000,65094.00000000,314313.00000000,211589.00000000,213593.00000000,MWh
2018-03-15,日,2623120.00000000,1543127.00000000,318448.00000000,361866.00000000,64076.00000000,313493.00000000,212801.00000000,215516.00000000,MWh
2018-03-16,日,2657377.00000000,1542661.00000000,322647.00000000,370674.00000000,66777.00000000,321545.00000000,213453.00000000,218117.00000000,MWh
2018-03-17,日,2620583.00000000,1516636.00000000,316102.00000000,372615.00000000,68406.00000000,322404.00000000,204228.00000000,202319.00000000,MWh
2018-03-18,日,2497788.00000000,1405378.00000000,309526.00000000,368319.00000000,69303.00000000,326252.00000000,190840.00000000,180092.00000000,MWh
2018-03-19,日,2659894.00000000,1540312.00000000,319591.00000000,369480.00000000,70886.00000000,331570.00000000,212457.00000000,210876.00000000,MWh
2018-03-20,日,2634877.00000000,1539887.00000000,312590.00000000,368060.00000000,67332.00000000,328875.00000000,208702.00000000,214011.00000000,MWh
2018-03-21,日,2657120.00000000,1543019.00000000,313227.00000000,372272.00000000,65971.00000000,341038.00000000,206839.00000000,211025.00000000,MWh
2018-03-22,日,2661303.00000000,1547890.00000000,317111.00000000,371908.00000000,65979.00000000,336075.00000000,207041.00000000,209459.00000000,MWh
2018-03-23,日,2663638.00000000,1530187.00000000,318024.00000000,372797.00000000,67098.00000000,337781.00000000,208950.00000000,211114.00000000,MWh
2018-03-24,日,2629731.00000000,1524968.00000000,320110.00000000,362916.00000000,67380.00000000,336603.00000000,203282.00000000,202886.00000000,MWh
2018-03-25,日,2527492.00000000,1426613.00000000,321019.00000000,360441.00000000,67277.00000000,336481.00000000,191016.00000000,178760.00000000,MWh
2018-03-26,日,2656322.00000000,1545696.00000000,325649.00000000,364359.00000000,68228.00000000,334140.00000000,210283.00000000,207937.00000000,MWh
2018-03-27,日,2711292.00000000,1586535.00000000,329009.00000000,370373.00000000,69327.00000000,335595.00000000,215094.00000000,219165.00000000,MWh
2018-03-28,日,2689471.00000000,1588958.00000000,327947.00000000,352966.00000000,70025.00000000,327928.00000000,218866.00000000,220195.00000000,MWh
2018-03-29,日,2682324.00000000,1596661.00000000,322817.00000000,350647.00000000,70895.00000000,319831.00000000,219556.00000000,221069.00000000,MWh
2018-03-30,日,2699275.00000000,1599846.00000000,324770.00000000,354683.00000000,71478.00000000,325794.00000000,220964.00000000,220346.00000000,MWh
2018-03-31,日,2634393.00000000,1546590.00000000,322667.00000000,356278.00000000,69732.00000000,316728.00000000,209338.00000000,204534.00000000,MWh
2018-04-01,日,2528446.00000000,1455020.00000000,321777.00000000,348995.00000000,69608.00000000,314880.00000000,202370.00000000,186265.00000000,MWh
2018-04-02,日,2687678.00000000,1599922.00000000,329894.00000000,357337.00000000,71207.00000000,309787.00000000,225888.00000000,218218.00000000,MWh
2018-04-03,日,2735311.00000000,1640894.00000000,329095.00000000,357950.00000000,71448.00000000,311555.00000000,227346.00000000,224689.00000000,MWh
2018-04-04,日,2687917.00000000,1596666.00000000,322506.00000000,359794.00000000,70677.00000000,312140.00000000,220047.00000000,220290.00000000,MWh
2018-04-05,日,2213662.00000000,1202001.00000000,288119.00000000,349679.00000000,67117.00000000,293018.00000000,173928.00000000,151540.00000000,MWh
2018-04-06,日,2387467.00000000,1330467.00000000,291629.00000000,364360.00000000,69438.00000000,315408.00000000,177043.00000000,165077.00000000,MWh
2018-04-07,日,2518166.00000000,1430765.00000000,311653.00000000,366662.00000000,64596.00000000,324493.00000000,186733.00000000,180089.00000000,MWh
2018-04-08,日,2565396.00000000,1487713.00000000,314797.00000000,361013.00000000,61913.00000000,322217.00000000,200111.00000000,194816.00000000,MWh
2018-04-09,日,2664748.00000000,1575124.00000000,320438.00000000,368955.00000000,64691.00000000,315836.00000000,212615.00000000,213019.00000000,MWh
2018-04-10,日,2727088.00000000,1627246.00000000,327476.00000000,371974.00000000,66932.00000000,313385.00000000,221201.00000000,223611.00000000,MWh
2018-04-11,日,2772277.00000000,1660311.00000000,332666.00000000,372894.00000000,67571.00000000,317394.00000000,227282.00000000,230455.00000000,MWh
2018-04-12,日,2818836.00000000,1695922.00000000,335804.00000000,376133.00000000,73454.00000000,315028.00000000,232051.00000000,237289.00000000,MWh
2018-04-13,日,2851992.00000000,1720948.00000000,344015.00000000,377641.00000000,78161.00000000,309358.00000000,237085.00000000,245497.00000000,MWh
2018-04-14,日,2824236.00000000,1687406.00000000,337882.00000000,378914.00000000,80965.00000000,319426.00000000,225645.00000000,241072.00000000,MWh
2018-04-15,日,2586967.00000000,1462212.00000000,324535.00000000,376189.00000000,76898.00000000,329033.00000000,190691.00000000,196327.00000000,MWh
2018-04-16,日,2667795.00000000,1555994.00000000,329808.00000000,369488.00000000,71498.00000000,324626.00000000,207254.00000000,212555.00000000,MWh
2018-04-17,日,2705341.00000000,1595665.00000000,326946.00000000,371695.00000000,70331.00000000,322833.00000000,212359.00000000,215192.00000000,MWh
2018-04-18,日,2720547.00000000,1624639.00000000,310204.00000000,376559.00000000,71291.00000000,315728.00000000,220632.00000000,220075.00000000,MWh
2018-04-19,日,2750395.00000000,1644071.00000000,319966.00000000,377096.00000000,71470.00000000,315574.00000000,224751.00000000,223617.00000000,MWh
2018-04-20,日,2759072.00000000,1647290.00000000,321274.00000000,374448.00000000,74343.00000000,316624.00000000,223247.00000000,225716.00000000,MWh
2018-04-21,日,2738318.00000000,1620915.00000000,323844.00000000,373673.00000000,75044.00000000,321529.00000000,217804.00000000,219558.00000000,MWh
2018-04-22,日,2636793.00000000,1525189.00000000,330160.00000000,375101.00000000,77925.00000000,308003.00000000,207209.00000000,198846.00000000,MWh
