时间,时间维度,南方电网,广东,广西,云南,广州,深圳,海南,贵州,指标单位
2017-09-29,日,152693.00000000,101370.00000000,16857.00000000,16831.00000000,16189.00000000,16348.00000000,3896.00000000,14570.00000000,MWh
2017-09-30,日,143841.00000000,93233.00000000,16116.00000000,16514.00000000,14585.00000000,14072.00000000,3832.00000000,14551.00000000,MWh
2017-10-01,日,111449.00000000,68403.00000000,15653.00000000,15756.00000000,10571.00000000,9688.00000000,3826.00000000,14365.00000000,MWh
2017-10-02,日,114894.00000000,65327.00000000,16018.00000000,16042.00000000,10510.00000000,8622.00000000,3751.00000000,14462.00000000,MWh
2017-10-03,日,113687.00000000,65573.00000000,15355.00000000,15674.00000000,10769.00000000,8775.00000000,3735.00000000,14181.00000000,MWh
2017-10-04,日,100499.00000000,61665.00000000,13744.00000000,14859.00000000,9824.00000000,8320.00000000,3478.00000000,12844.00000000,MWh
2017-10-05,日,121073.00000000,73329.00000000,15019.00000000,15364.00000000,11259.00000000,10617.00000000,3513.00000000,14164.00000000,MWh
2017-10-06,日,133464.00000000,85313.00000000,15669.00000000,16046.00000000,12436.00000000,12463.00000000,3514.00000000,14567.00000000,MWh
2017-10-07,日,138739.00000000,89338.00000000,15998.00000000,16978.00000000,13137.00000000,13313.00000000,3554.00000000,14969.00000000,MWh
2017-10-08,日,139037.00000000,88852.00000000,16485.00000000,17070.00000000,13560.00000000,13055.00000000,3654.00000000,15151.00000000,MWh
2017-10-09,日,150443.00000000,97705.00000000,17107.00000000,17347.00000000,15345.00000000,15738.00000000,3523.00000000,15239.00000000,MWh
2017-10-10,日,152130.00000000,99113.00000000,16839.00000000,17248.00000000,15633.00000000,16045.00000000,3554.00000000,15184.00000000,MWh
2017-10-11,日,153205.00000000,100920.00000000,16976.00000000,17242.00000000,15942.00000000,16297.00000000,3741.00000000,15269.00000000,MWh
2017-10-12,日,149290.00000000,98565.00000000,16298.00000000,17112.00000000,15352.00000000,16095.00000000,3739.00000000,15445.00000000,MWh
2017-10-13,日,138391.00000000,88654.00000000,15701.00000000,16837.00000000,12924.00000000,14258.00000000,3648.00000000,15864.00000000,MWh
2017-10-14,日,130068.00000000,80102.00000000,15525.00000000,17019.00000000,11285.00000000,11943.00000000,3618.00000000,15837.00000000,MWh
2017-10-15,日,118184.00000000,68819.00000000,15231.00000000,16433.00000000,9802.00000000,9282.00000000,3027.00000000,15892.00000000,MWh
2017-10-16,日,129291.00000000,78400.00000000,15421.00000000,16728.00000000,11116.00000000,12315.00000000,3359.00000000,16202.00000000,MWh
2017-10-17,日,131336.00000000,79962.00000000,15545.00000000,17095.00000000,11306.00000000,12580.00000000,3475.00000000,16034.00000000,MWh
2017-10-18,日,133853.00000000,82551.00000000,15570.00000000,17720.00000000,11818.00000000,12971.00000000,3608.00000000,15995.00000000,MWh
2017-10-19,日,132197.00000000,80620.00000000,15666.00000000,17397.00000000,11408.00000000,12457.00000000,3682.00000000,15828.00000000,MWh
2017-10-20,日,130647.00000000,80227.00000000,15630.00000000,17263.00000000,11599.00000000,12328.00000000,3626.00000000,15879.00000000,MWh
2017-10-21,日,126693.00000000,76796.00000000,15379.00000000,17172.00000000,10721.00000000,11245.00000000,3639.00000000,15881.00000000,MWh
2017-10-22,日,118307.00000000,67719.00000000,15175.00000000,16990.00000000,9770.00000000,9253.00000000,3518.00000000,16256.00000000,MWh
2017-10-23,日,130689.00000000,78245.00000000,15734.00000000,17292.00000000,11310.00000000,11855.00000000,3567.00000000,16508.00000000,MWh
2017-10-24,日,131740.00000000,79569.00000000,15586.00000000,17317.00000000,11300.00000000,12069.00000000,3633.00000000,16767.00000000,MWh
2017-10-25,日,132361.00000000,80105.00000000,15741.00000000,17105.00000000,11450.00000000,12190.00000000,3639.00000000,16486.00000000,MWh
2017-10-26,日,133979.00000000,81007.00000000,15914.00000000,17473.00000000,11594.00000000,12233.00000000,3738.00000000,16675.00000000,MWh
2017-10-27,日,132434.00000000,80451.00000000,15971.00000000,17186.00000000,11570.00000000,11936.00000000,3678.00000000,16704.00000000,MWh
2017-10-28,日,127497.00000000,75993.00000000,15205.00000000,17116.00000000,10755.00000000,11015.00000000,3668.00000000,16465.00000000,MWh
2017-10-29,日,120692.00000000,67897.00000000,15344.00000000,17553.00000000,9987.00000000,9280.00000000,3586.00000000,16791.00000000,MWh
2017-10-30,日,130427.00000000,76608.00000000,15771.00000000,18020.00000000,10997.00000000,11264.00000000,3660.00000000,17089.00000000,MWh
2017-10-31,日,128157.00000000,74057.00000000,15824.00000000,17747.00000000,10622.00000000,11037.00000000,3685.00000000,17114.00000000,MWh
2017-11-01,日,128906.00000000,73975.00000000,16023.00000000,17475.00000000,10598.00000000,11306.00000000,3751.00000000,17160.00000000,MWh
2017-11-02,日,132169.00000000,77528.00000000,15921.00000000,18159.00000000,11188.00000000,11641.00000000,3690.00000000,17117.00000000,MWh
2017-11-03,日,132466.00000000,77861.00000000,16151.00000000,18506.00000000,11071.00000000,11530.00000000,3686.00000000,17159.00000000,MWh
2017-11-04,日,128186.00000000,74980.00000000,16140.00000000,18302.00000000,10547.00000000,10510.00000000,3627.00000000,17047.00000000,MWh
2017-11-05,日,120585.00000000,66322.00000000,15724.00000000,18119.00000000,9771.00000000,8967.00000000,3658.00000000,17449.00000000,MWh
2017-11-06,日,133785.00000000,77900.00000000,16410.00000000,18630.00000000,10981.00000000,11516.00000000,3745.00000000,17688.00000000,MWh
2017-11-07,日,134210.00000000,78382.00000000,16423.00000000,18683.00000000,11034.00000000,11608.00000000,3670.00000000,17752.00000000,MWh
2017-11-08,日,134507.00000000,78647.00000000,16311.00000000,18552.00000000,11042.00000000,11950.00000000,3743.00000000,17541.00000000,MWh
2017-11-09,日,135975.00000000,80005.00000000,16291.00000000,18541.00000000,11482.00000000,12245.00000000,3791.00000000,17567.00000000,MWh
2017-11-10,日,137632.00000000,81372.00000000,16333.00000000,18870.00000000,11525.00000000,12637.00000000,3733.00000000,17426.00000000,MWh
2017-11-11,日,133630.00000000,78984.00000000,16453.00000000,18592.00000000,11146.00000000,11685.00000000,3831.00000000,17468.00000000,MWh
2017-11-12,日,125134.00000000,69745.00000000,16128.00000000,18514.00000000,10439.00000000,9464.00000000,3778.00000000,17640.00000000,MWh
2017-11-13,日,136030.00000000,79157.00000000,16668.00000000,18993.00000000,11337.00000000,11813.00000000,3813.00000000,17868.00000000,MWh
2017-11-14,日,137403.00000000,80297.00000000,16682.00000000,19211.00000000,11322.00000000,12217.00000000,3769.00000000,18258.00000000,MWh
2017-11-15,日,135306.00000000,79308.00000000,16380.00000000,18950.00000000,11210.00000000,11983.00000000,3818.00000000,18098.00000000,MWh
2017-11-16,日,135183.00000000,78675.00000000,16336.00000000,18959.00000000,11177.00000000,12015.00000000,3821.00000000,17397.00000000,MWh
2017-11-17,日,138102.00000000,80759.00000000,16734.00000000,19255.00000000,11538.00000000,12463.00000000,3907.00000000,17890.00000000,MWh
2017-11-18,日,134073.00000000,77592.00000000,16526.00000000,19504.00000000,10636.00000000,11444.00000000,3953.00000000,18478.00000000,MWh
2017-11-19,日,126774.00000000,67645.00000000,16897.00000000,18971.00000000,9794.00000000,8614.00000000,3723.00000000,20208.00000000,MWh
2017-11-20,日,138279.00000000,77415.00000000,18129.00000000,19113.00000000,11060.00000000,11089.00000000,3595.00000000,20624.00000000,MWh
2017-11-21,日,138994.00000000,76857.00000000,18115.00000000,19383.00000000,10938.00000000,11071.00000000,3615.00000000,20876.00000000,MWh
2017-11-22,日,139321.00000000,76966.00000000,17900.00000000,20052.00000000,11030.00000000,11072.00000000,3615.00000000,20228.00000000,MWh
2017-11-23,日,140101.00000000,77054.00000000,18601.00000000,20376.00000000,10967.00000000,10924.00000000,3606.00000000,20966.00000000,MWh
2017-11-24,日,140911.00000000,78333.00000000,18717.00000000,20356.00000000,11089.00000000,10903.00000000,3632.00000000,20302.00000000,MWh
2017-11-25,日,136401.00000000,75759.00000000,18389.00000000,19714.00000000,10541.00000000,10212.00000000,3625.00000000,19933.00000000,MWh
2017-11-26,日,128328.00000000,68308.00000000,17897.00000000,19261.00000000,9937.00000000,8974.00000000,3674.00000000,19452.00000000,MWh
2017-11-27,日,136927.00000000,77176.00000000,17236.00000000,19238.00000000,10980.00000000,11054.00000000,3720.00000000,18979.00000000,MWh
2017-11-28,日,137074.00000000,77485.00000000,17115.00000000,18953.00000000,11005.00000000,11206.00000000,3765.00000000,19475.00000000,MWh
2017-11-29,日,137860.00000000,78728.00000000,17003.00000000,19104.00000000,11177.00000000,11435.00000000,3793.00000000,19561.00000000,MWh
2017-11-30,日,136398.00000000,76687.00000000,16930.00000000,19531.00000000,10823.00000000,11366.00000000,3819.00000000,20203.00000000,MWh
2017-12-01,日,135631.00000000,74583.00000000,17407.00000000,19512.00000000,10561.00000000,10887.00000000,3707.00000000,21014.00000000,MWh
2017-12-02,日,133275.00000000,73116.00000000,17254.00000000,19158.00000000,10241.00000000,10109.00000000,3670.00000000,20445.00000000,MWh
2017-12-03,日,126039.00000000,66118.00000000,16991.00000000,19156.00000000,9665.00000000,8781.00000000,3600.00000000,20447.00000000,MWh
2017-12-04,日,139021.00000000,77041.00000000,17758.00000000,19752.00000000,10880.00000000,10938.00000000,3746.00000000,20491.00000000,MWh
2017-12-05,日,138343.00000000,77272.00000000,17726.00000000,19582.00000000,10877.00000000,10908.00000000,3725.00000000,19911.00000000,MWh
2017-12-06,日,137580.00000000,76990.00000000,17680.00000000,19168.00000000,10830.00000000,10970.00000000,3767.00000000,20442.00000000,MWh
2017-12-07,日,138855.00000000,77276.00000000,17828.00000000,19523.00000000,10790.00000000,10960.00000000,3805.00000000,20856.00000000,MWh
2017-12-10,日,129329.00000000,68463.00000000,18126.00000000,19702.00000000,9949.00000000,8862.00000000,3664.00000000,20193.00000000,MWh
2017-12-11,日,139019.00000000,77160.00000000,18286.00000000,19716.00000000,10837.00000000,10825.00000000,3786.00000000,20568.00000000,MWh
2017-12-12,日,140443.00000000,77785.00000000,19169.00000000,19690.00000000,10829.00000000,10901.00000000,3804.00000000,20734.00000000,MWh
2017-12-13,日,141941.00000000,78584.00000000,19443.00000000,19494.00000000,11009.00000000,10998.00000000,3817.00000000,21725.00000000,MWh
2017-12-14,日,142304.00000000,78432.00000000,19762.00000000,19776.00000000,11040.00000000,11040.00000000,3838.00000000,21882.00000000,MWh
2017-12-15,日,142446.00000000,77950.00000000,20120.00000000,19866.00000000,11026.00000000,10914.00000000,3722.00000000,21444.00000000,MWh
2017-12-16,日,140234.00000000,75952.00000000,19405.00000000,20297.00000000,10491.00000000,10277.00000000,3721.00000000,21373.00000000,MWh
2017-12-17,日,135168.00000000,71313.00000000,19325.00000000,20127.00000000,10499.00000000,9257.00000000,3810.00000000,21520.00000000,MWh
2017-12-18,日,147296.00000000,80773.00000000,19693.00000000,21694.00000000,11680.00000000,11120.00000000,3885.00000000,22073.00000000,MWh
2017-12-19,日,145578.00000000,80640.00000000,19643.00000000,21144.00000000,11829.00000000,11174.00000000,3957.00000000,21451.00000000,MWh
2017-12-20,日,144004.00000000,79768.00000000,19561.00000000,21025.00000000,11428.00000000,11092.00000000,4005.00000000,21293.00000000,MWh
2017-12-21,日,143004.00000000,79407.00000000,19324.00000000,20968.00000000,11349.00000000,10897.00000000,3983.00000000,20499.00000000,MWh
2017-12-22,日,134593.00000000,74862.00000000,18321.00000000,20182.00000000,10663.00000000,10766.00000000,3857.00000000,19650.00000000,MWh
2017-12-23,日,136370.00000000,75220.00000000,18897.00000000,20010.00000000,10569.00000000,10324.00000000,3852.00000000,20131.00000000,MWh
2017-12-24,日,129949.00000000,69357.00000000,18439.00000000,20728.00000000,10032.00000000,9079.00000000,3757.00000000,19953.00000000,MWh
2017-12-25,日,139762.00000000,77671.00000000,18890.00000000,20279.00000000,10937.00000000,10873.00000000,3887.00000000,19914.00000000,MWh
2017-12-26,日,140131.00000000,77973.00000000,19045.00000000,20312.00000000,11090.00000000,10939.00000000,3858.00000000,20246.00000000,MWh
2017-12-27,日,140486.00000000,77500.00000000,19275.00000000,20795.00000000,10988.00000000,10882.00000000,3839.00000000,20248.00000000,MWh
2017-12-28,日,137108.00000000,77021.00000000,18971.00000000,19713.00000000,10907.00000000,10818.00000000,3876.00000000,19170.00000000,MWh
2017-12-29,日,135641.00000000,74857.00000000,18809.00000000,19660.00000000,10585.00000000,10485.00000000,3811.00000000,19709.00000000,MWh
2017-12-30,日,130794.00000000,70650.00000000,18693.00000000,19951.00000000,9901.00000000,9415.00000000,3795.00000000,20040.00000000,MWh
2017-12-31,日,118675.00000000,60172.00000000,17902.00000000,19704.00000000,8902.00000000,7529.00000000,3748.00000000,19447.00000000,MWh
2018-01-01,日,111355.00000000,53521.00000000,17355.00000000,18860.00000000,8394.00000000,6776.00000000,3595.00000000,19568.00000000,MWh
2018-01-02,日,136735.00000000,75131.00000000,18530.00000000,19745.00000000,10795.00000000,10603.00000000,3894.00000000,20167.00000000,MWh
2018-01-03,日,140132.00000000,77175.00000000,18665.00000000,20245.00000000,10912.00000000,10992.00000000,3910.00000000,20696.00000000,MWh
2018-01-04,日,138931.00000000,78327.00000000,18878.00000000,18852.00000000,11120.00000000,11126.00000000,3908.00000000,19804.00000000,MWh
2018-01-05,日,141122.00000000,79446.00000000,19805.00000000,20501.00000000,11210.00000000,11084.00000000,3823.00000000,20078.00000000,MWh
2018-01-06,日,139436.00000000,78983.00000000,19972.00000000,18644.00000000,10861.00000000,10551.00000000,3793.00000000,20016.00000000,MWh
2018-01-07,日,134434.00000000,72454.00000000,19845.00000000,19015.00000000,10435.00000000,9285.00000000,3837.00000000,20415.00000000,MWh
2018-01-08,日,145723.00000000,81766.00000000,20817.00000000,19344.00000000,11947.00000000,11308.00000000,3877.00000000,21254.00000000,MWh
2018-01-09,日,148073.00000000,83552.00000000,20594.00000000,20097.00000000,12244.00000000,11660.00000000,3843.00000000,21174.00000000,MWh
2018-01-10,日,146459.00000000,81808.00000000,20376.00000000,20833.00000000,11874.00000000,11518.00000000,3965.00000000,20212.00000000,MWh
2018-01-11,日,145430.00000000,81263.00000000,19921.00000000,21000.00000000,11703.00000000,11389.00000000,3994.00000000,20313.00000000,MWh
2018-01-12,日,144925.00000000,80668.00000000,19890.00000000,21307.00000000,11603.00000000,11307.00000000,3957.00000000,19904.00000000,MWh
2018-01-13,日,140797.00000000,77708.00000000,19506.00000000,21039.00000000,10923.00000000,10637.00000000,3923.00000000,19632.00000000,MWh
2018-01-14,日,132378.00000000,70700.00000000,19524.00000000,20584.00000000,10151.00000000,9248.00000000,3868.00000000,19611.00000000,MWh
2018-01-15,日,140431.00000000,78841.00000000,19214.00000000,20019.00000000,11161.00000000,11340.00000000,3928.00000000,19575.00000000,MWh
2018-01-16,日,139254.00000000,78270.00000000,19096.00000000,20086.00000000,11180.00000000,11166.00000000,3883.00000000,20071.00000000,MWh
2018-01-17,日,137787.00000000,77954.00000000,18498.00000000,19978.00000000,11115.00000000,11126.00000000,3850.00000000,19154.00000000,MWh
2018-01-18,日,137744.00000000,77841.00000000,18238.00000000,19647.00000000,11192.00000000,11123.00000000,3837.00000000,19293.00000000,MWh
2018-01-19,日,137865.00000000,77676.00000000,18142.00000000,19913.00000000,11024.00000000,11072.00000000,3866.00000000,19714.00000000,MWh
2018-01-20,日,134096.00000000,75821.00000000,18199.00000000,19659.00000000,10588.00000000,10513.00000000,3904.00000000,19222.00000000,MWh
2018-01-21,日,127016.00000000,68832.00000000,18231.00000000,19672.00000000,10051.00000000,9254.00000000,3842.00000000,18915.00000000,MWh
2018-01-22,日,135682.00000000,77260.00000000,18347.00000000,19152.00000000,11079.00000000,11096.00000000,3836.00000000,18986.00000000,MWh
2018-01-23,日,136182.00000000,77391.00000000,18511.00000000,19349.00000000,11096.00000000,11036.00000000,3872.00000000,18793.00000000,MWh
2018-01-24,日,135098.00000000,76789.00000000,18521.00000000,19140.00000000,11046.00000000,10975.00000000,3890.00000000,18283.00000000,MWh
2018-01-25,日,136375.00000000,76354.00000000,18782.00000000,19399.00000000,10822.00000000,10894.00000000,3920.00000000,19638.00000000,MWh
2018-01-26,日,139445.00000000,76506.00000000,20687.00000000,19382.00000000,10856.00000000,10763.00000000,3867.00000000,20568.00000000,MWh
2018-01-27,日,135276.00000000,73766.00000000,20604.00000000,19316.00000000,10467.00000000,10082.00000000,3845.00000000,20010.00000000,MWh
2018-01-28,日,133134.00000000,70044.00000000,21219.00000000,19118.00000000,10342.00000000,9111.00000000,3864.00000000,20239.00000000,MWh
2018-01-29,日,146913.00000000,80703.00000000,22411.00000000,20291.00000000,12237.00000000,11168.00000000,3930.00000000,21014.00000000,MWh
2018-01-30,日,147814.00000000,81561.00000000,22536.00000000,20222.00000000,12229.00000000,11350.00000000,4008.00000000,20954.00000000,MWh
2018-01-31,日,146366.00000000,80024.00000000,21829.00000000,21212.00000000,12161.00000000,11314.00000000,4076.00000000,20921.00000000,MWh
2018-02-01,日,140123.00000000,75989.00000000,20445.00000000,20249.00000000,11481.00000000,10979.00000000,4072.00000000,20384.00000000,MWh
2018-02-02,日,141948.00000000,76650.00000000,21139.00000000,21251.00000000,11604.00000000,10976.00000000,4024.00000000,20905.00000000,MWh
2018-02-03,日,135586.00000000,71194.00000000,20546.00000000,20645.00000000,10708.00000000,10469.00000000,4077.00000000,19987.00000000,MWh
2018-02-04,日,132369.00000000,68477.00000000,20555.00000000,20713.00000000,10801.00000000,9751.00000000,3943.00000000,19970.00000000,MWh
2018-02-05,日,133052.00000000,69008.00000000,20469.00000000,20927.00000000,10758.00000000,10266.00000000,4151.00000000,19930.00000000,MWh
2018-02-06,日,127662.00000000,64666.00000000,20480.00000000,20413.00000000,10093.00000000,9458.00000000,4030.00000000,19754.00000000,MWh
2018-02-07,日,124084.00000000,62588.00000000,19744.00000000,20170.00000000,9876.00000000,8918.00000000,4003.00000000,19399.00000000,MWh
2018-02-08,日,114408.00000000,56527.00000000,18666.00000000,19437.00000000,8876.00000000,7968.00000000,3961.00000000,18074.00000000,MWh
2018-02-09,日,108319.00000000,52462.00000000,18308.00000000,18026.00000000,8282.00000000,7183.00000000,3797.00000000,17485.00000000,MWh
2018-02-10,日,103546.00000000,47597.00000000,18370.00000000,17792.00000000,7638.00000000,6100.00000000,3699.00000000,17360.00000000,MWh
2018-02-11,日,99823.00000000,45316.00000000,18066.00000000,17353.00000000,7235.00000000,5670.00000000,3691.00000000,17044.00000000,MWh
2018-02-12,日,96208.00000000,42733.00000000,17082.00000000,17096.00000000,6870.00000000,5249.00000000,3642.00000000,16936.00000000,MWh
2018-02-13,日,89641.00000000,39735.00000000,15849.00000000,15872.00000000,6261.00000000,4815.00000000,3534.00000000,15994.00000000,MWh
2018-02-14,日,83453.00000000,36917.00000000,14746.00000000,15088.00000000,5479.00000000,4364.00000000,3446.00000000,15180.00000000,MWh
2018-02-15,日,76094.00000000,33410.00000000,13578.00000000,14946.00000000,4976.00000000,3799.00000000,3269.00000000,14813.00000000,MWh
2018-02-16,日,71976.00000000,32674.00000000,13002.00000000,13636.00000000,4896.00000000,3815.00000000,3142.00000000,12277.00000000,MWh
2018-02-17,日,71490.00000000,32114.00000000,12719.00000000,13633.00000000,4866.00000000,3821.00000000,3253.00000000,12175.00000000,MWh
2018-02-18,日,73525.00000000,33097.00000000,13134.00000000,13638.00000000,4904.00000000,3940.00000000,3344.00000000,12232.00000000,MWh
2018-02-19,日,77607.00000000,34784.00000000,13618.00000000,13809.00000000,5229.00000000,4263.00000000,3395.00000000,13279.00000000,MWh
2018-02-20,日,80270.00000000,36257.00000000,14147.00000000,14124.00000000,5472.00000000,4545.00000000,3421.00000000,13785.00000000,MWh
2018-02-21,日,85116.00000000,38423.00000000,15207.00000000,14636.00000000,5710.00000000,4924.00000000,3487.00000000,15187.00000000,MWh
2018-02-22,日,92748.00000000,42968.00000000,16369.00000000,15713.00000000,6663.00000000,5730.00000000,3511.00000000,16247.00000000,MWh
2018-02-23,日,95551.00000000,46925.00000000,16472.00000000,15528.00000000,7194.00000000,6668.00000000,3549.00000000,15633.00000000,MWh
2018-02-24,日,99553.00000000,49696.00000000,16577.00000000,16046.00000000,7639.00000000,7195.00000000,3632.00000000,15894.00000000,MWh
2018-02-25,日,100710.00000000,51515.00000000,15967.00000000,15949.00000000,8020.00000000,7472.00000000,3569.00000000,15546.00000000,MWh
2018-02-26,日,107282.00000000,56971.00000000,16055.00000000,16407.00000000,8753.00000000,8649.00000000,3578.00000000,16230.00000000,MWh
2018-02-27,日,109042.00000000,59639.00000000,16257.00000000,16443.00000000,9098.00000000,9066.00000000,3577.00000000,15555.00000000,MWh
2018-02-28,日,110692.00000000,61932.00000000,16138.00000000,16446.00000000,9475.00000000,9463.00000000,3610.00000000,14954.00000000,MWh
2018-03-01,日,112241.00000000,63532.00000000,16048.00000000,16675.00000000,9703.00000000,9902.00000000,3585.00000000,14541.00000000,MWh
2018-03-02,日,110220.00000000,63199.00000000,15182.00000000,16780.00000000,9426.00000000,9983.00000000,3447.00000000,13950.00000000,MWh
2018-03-03,日,112506.00000000,64898.00000000,16070.00000000,16657.00000000,9573.00000000,9637.00000000,3645.00000000,14110.00000000,MWh
2018-03-04,日,111493.00000000,62357.00000000,15717.00000000,17120.00000000,9664.00000000,8785.00000000,3763.00000000,14753.00000000,MWh
2018-03-05,日,123342.00000000,73284.00000000,16399.00000000,17388.00000000,10921.00000000,11159.00000000,3867.00000000,15553.00000000,MWh
2018-03-06,日,124529.00000000,72782.00000000,16304.00000000,17780.00000000,10601.00000000,10729.00000000,3833.00000000,17105.00000000,MWh
2018-03-07,日,127087.00000000,72905.00000000,17150.00000000,17739.00000000,10730.00000000,10684.00000000,3797.00000000,17106.00000000,MWh
2018-03-08,日,125058.00000000,73314.00000000,17542.00000000,18113.00000000,10598.00000000,10403.00000000,3516.00000000,16327.00000000,MWh
2018-03-09,日,126998.00000000,72466.00000000,17649.00000000,18395.00000000,10622.00000000,10300.00000000,3653.00000000,16452.00000000,MWh
2018-03-10,日,124317.00000000,70788.00000000,17333.00000000,18509.00000000,10103.00000000,9827.00000000,3655.00000000,16456.00000000,MWh
2018-03-11,日,118666.00000000,64487.00000000,17123.00000000,18290.00000000,9680.00000000,8466.00000000,3637.00000000,16866.00000000,MWh
2018-03-12,日,129763.00000000,74751.00000000,17469.00000000,18416.00000000,10957.00000000,10728.00000000,3708.00000000,16881.00000000,MWh
2018-03-13,日,129908.00000000,75845.00000000,17153.00000000,18216.00000000,10979.00000000,10929.00000000,3687.00000000,16522.00000000,MWh
2018-03-14,日,130170.00000000,77356.00000000,16754.00000000,18548.00000000,11071.00000000,10983.00000000,3618.00000000,16336.00000000,MWh
2018-03-15,日,130163.00000000,77813.00000000,16775.00000000,18414.00000000,11137.00000000,11116.00000000,3712.00000000,15991.00000000,MWh
2018-03-16,日,131862.00000000,77366.00000000,16841.00000000,18623.00000000,11162.00000000,11211.00000000,3754.00000000,16478.00000000,MWh
2018-03-17,日,128340.00000000,75513.00000000,16105.00000000,18563.00000000,10362.00000000,10290.00000000,3783.00000000,16459.00000000,MWh
2018-03-18,日,120180.00000000,67440.00000000,16099.00000000,18588.00000000,9866.00000000,8909.00000000,3780.00000000,16748.00000000,MWh
2018-03-19,日,132094.00000000,78723.00000000,16640.00000000,18758.00000000,11256.00000000,11330.00000000,3817.00000000,17039.00000000,MWh
2018-03-20,日,131108.00000000,76288.00000000,16791.00000000,18501.00000000,10940.00000000,10993.00000000,3749.00000000,16958.00000000,MWh
2018-03-21,日,131774.00000000,76158.00000000,16651.00000000,18770.00000000,10924.00000000,10845.00000000,3717.00000000,17374.00000000,MWh
2018-03-22,日,131555.00000000,76540.00000000,16887.00000000,18745.00000000,10968.00000000,10871.00000000,3735.00000000,16858.00000000,MWh
2018-03-23,日,131800.00000000,76614.00000000,16748.00000000,18717.00000000,10896.00000000,10845.00000000,3730.00000000,17027.00000000,MWh
2018-03-24,日,129959.00000000,75840.00000000,16706.00000000,18210.00000000,10469.00000000,10347.00000000,3765.00000000,17201.00000000,MWh
2018-03-25,日,122531.00000000,68568.00000000,16568.00000000,18110.00000000,9801.00000000,8847.00000000,3683.00000000,17283.00000000,MWh
2018-03-26,日,133074.00000000,78465.00000000,17241.00000000,18528.00000000,11249.00000000,11089.00000000,3764.00000000,17032.00000000,MWh
2018-03-27,日,133377.00000000,78541.00000000,17058.00000000,18741.00000000,11321.00000000,11231.00000000,3759.00000000,16853.00000000,MWh
2018-03-28,日,131903.00000000,79050.00000000,16944.00000000,17795.00000000,11412.00000000,11357.00000000,3801.00000000,16236.00000000,MWh
2018-03-29,日,132108.00000000,79489.00000000,16869.00000000,17599.00000000,11338.00000000,11396.00000000,3837.00000000,16429.00000000,MWh
2018-03-30,日,132463.00000000,79547.00000000,16912.00000000,17972.00000000,11383.00000000,11308.00000000,3869.00000000,16305.00000000,MWh
2018-03-31,日,127768.00000000,75714.00000000,16616.00000000,17968.00000000,10666.00000000,10356.00000000,3783.00000000,15854.00000000,MWh
2018-04-01,日,121444.00000000,70100.00000000,16633.00000000,17675.00000000,10458.00000000,9292.00000000,3746.00000000,15920.00000000,MWh
2018-04-02,日,133926.00000000,82136.00000000,17083.00000000,18309.00000000,11914.00000000,11787.00000000,3856.00000000,15718.00000000,MWh
2018-04-03,日,133577.00000000,81740.00000000,16935.00000000,17915.00000000,11661.00000000,11752.00000000,3838.00000000,15707.00000000,MWh
2018-04-04,日,131492.00000000,79855.00000000,16331.00000000,18202.00000000,11452.00000000,11558.00000000,3749.00000000,15263.00000000,MWh
2018-04-05,日,103627.00000000,55799.00000000,14862.00000000,17283.00000000,8725.00000000,7574.00000000,3619.00000000,14054.00000000,MWh
2018-04-06,日,119752.00000000,67645.00000000,15481.00000000,18365.00000000,9170.00000000,8957.00000000,3633.00000000,15944.00000000,MWh
2018-04-07,日,125991.00000000,72227.00000000,16573.00000000,18447.00000000,10045.00000000,9478.00000000,3501.00000000,16392.00000000,MWh
2018-04-08,日,126233.00000000,73037.00000000,16707.00000000,18405.00000000,10553.00000000,10108.00000000,3609.00000000,16240.00000000,MWh
2018-04-09,日,132921.00000000,79470.00000000,16877.00000000,18514.00000000,11270.00000000,11167.00000000,3650.00000000,15692.00000000,MWh
2018-04-10,日,134164.00000000,81151.00000000,16808.00000000,18515.00000000,11490.00000000,11657.00000000,3658.00000000,15821.00000000,MWh
2018-04-11,日,136239.00000000,83385.00000000,17081.00000000,18555.00000000,11797.00000000,12052.00000000,3763.00000000,15884.00000000,MWh
2018-04-12,日,138026.00000000,85049.00000000,17340.00000000,18834.00000000,12010.00000000,12317.00000000,3954.00000000,15796.00000000,MWh
2018-04-13,日,139395.00000000,86276.00000000,17666.00000000,18636.00000000,12235.00000000,12712.00000000,4033.00000000,15557.00000000,MWh
2018-04-14,日,138324.00000000,84850.00000000,16776.00000000,18653.00000000,11706.00000000,12238.00000000,4154.00000000,16024.00000000,MWh
2018-04-15,日,123653.00000000,69857.00000000,16930.00000000,18775.00000000,9710.00000000,9366.00000000,3815.00000000,16632.00000000,MWh
2018-04-16,日,132431.00000000,79270.00000000,16925.00000000,18577.00000000,10965.00000000,11140.00000000,3777.00000000,16245.00000000,MWh
2018-04-17,日,132581.00000000,79098.00000000,16704.00000000,18720.00000000,11226.00000000,11107.00000000,3754.00000000,16210.00000000,MWh
2018-04-18,日,132089.00000000,80122.00000000,15843.00000000,18863.00000000,11444.00000000,11292.00000000,3774.00000000,15737.00000000,MWh
2018-04-19,日,133409.00000000,81297.00000000,16401.00000000,18739.00000000,11512.00000000,11634.00000000,3863.00000000,15513.00000000,MWh
2018-04-20,日,134286.00000000,81938.00000000,16668.00000000,18707.00000000,11524.00000000,11628.00000000,3946.00000000,16271.00000000,MWh
