时间,时间维度,南方电网,广东,广西,云南,海南,贵州,指标单位
"2023-06-14	",日,"735309.00000000	","633842.00000000	","101467.00000000	","526802.00000000	","0.00000000	","96742.00000000	","MWh	"
"2023-06-15	",日,"773369.00000000	","652683.00000000	","120686.00000000	","552715.00000000	","0.00000000	","117350.00000000	","MWh	"
"2023-06-16	",日,"781833.00000000	","674622.00000000	","107211.00000000	","554520.00000000	","0.00000000	","137855.00000000	","MWh	"
"2023-06-17	",日,"773532.00000000	","660165.00000000	","113367.00000000	","545021.00000000	","0.00000000	","138786.00000000	","MWh	"
"2023-06-18	",日,"755630.00000000	","657041.00000000	","98589.00000000	","530380.00000000	","0.00000000	","134160.00000000	","MWh	"
"2023-06-19	",日,"761494.00000000	","661173.00000000	","100321.00000000	","540700.00000000	","0.00000000	","120198.00000000	","MWh	"
"2023-06-20	",日,"827115.00000000	","723623.00000000	","103492.00000000	","627145.00000000	","0.00000000	","112196.00000000	","MWh	"
"2023-06-21	",日,"820675.00000000	","712495.00000000	","108180.00000000	","606319.00000000	","0.00000000	","126371.00000000	","MWh	"
"2023-06-22	",日,"713979.00000000	","638455.00000000	","75524.00000000	","525449.00000000	","0.00000000	","120482.00000000	","MWh	"
"2023-06-23	",日,"672340.00000000	","601419.00000000	","70921.00000000	","482118.00000000	","0.00000000	","130174.00000000	","MWh	"
"2023-06-24	",日,"787871.00000000	","717518.00000000	","70353.00000000	","589250.00000000	","0.00000000	","136196.00000000	","MWh	"
"2023-06-25	",日,"844913.00000000	","757328.00000000	","87585.00000000	","645883.00000000	","0.00000000	","125532.00000000	","MWh	"
"2023-06-26	",日,"839914.00000000	","761116.00000000	","78798.00000000	","626673.00000000	","0.00000000	","141155.00000000	","MWh	"
"2023-06-27	",日,"845329.00000000	","778911.00000000	","66418.00000000	","604749.00000000	","0.00000000	","165969.00000000	","MWh	"
"2023-06-28	",日,"845883.00000000	","783596.00000000	","62287.00000000	","604430.00000000	","0.00000000	","161148.00000000	","MWh	"
"2023-06-29	",日,"850961.00000000	","778250.00000000	","72711.00000000	","612175.00000000	","0.00000000	","137221.00000000	","MWh	"
"2023-06-30	",日,"842547.00000000	","766041.00000000	","76506.00000000	","602907.00000000	","0.00000000	","134038.00000000	","MWh	"
"2023-07-01	",日,"781662.00000000	","706053.00000000	","75609.00000000	","532189.00000000	","0.00000000	","136948.00000000	","MWh	"
"2023-07-02	",日,"679975.00000000	","605877.00000000	","74098.00000000	","435024.00000000	","0.00000000	","129138.00000000	","MWh	"
"2023-07-03	",日,"739920.00000000	","666783.00000000	","73137.00000000	","486254.00000000	","0.00000000	","134252.00000000	","MWh	"
"2023-07-04	",日,"683998.00000000	","619795.00000000	","64203.00000000	","408701.00000000	","0.00000000	","136734.00000000	","MWh	"
"2023-07-05	",日,"723648.00000000	","664528.00000000	","59120.00000000	","443314.00000000	","0.00000000	","142363.00000000	","MWh	"
"2023-07-06	",日,"820772.00000000	","764687.00000000	","56085.00000000	","557613.00000000	","0.00000000	","149490.00000000	","MWh	"
"2023-07-07	",日,"884895.00000000	","800046.00000000	","84849.00000000	","618511.00000000	","0.00000000	","160326.00000000	","MWh	"
"2023-07-08	",日,"863916.00000000	","780612.00000000	","83304.00000000	","617693.00000000	","0.00000000	","145336.00000000	","MWh	"
"2023-07-09	",日,"829449.00000000	","734635.00000000	","94814.00000000	","558150.00000000	","0.00000000	","168232.00000000	","MWh	"
"2023-07-10	",日,"937520.00000000	","839622.00000000	","97898.00000000	","665959.00000000	","0.00000000	","172558.00000000	","MWh	"
"2023-07-11	",日,"944044.00000000	","850436.00000000	","93608.00000000	","666167.00000000	","0.00000000	","182623.00000000	","MWh	"
"2023-07-12	",日,"943586.00000000	","849213.00000000	","94373.00000000	","675329.00000000	","0.00000000	","180111.00000000	","MWh	"
"2023-07-13	",日,"923245.00000000	","816615.00000000	","106630.00000000	","667402.00000000	","0.00000000	","160008.00000000	","MWh	"
"2023-07-14	",日,"902391.00000000	","785124.00000000	","117267.00000000	","639910.00000000	","0.00000000	","167065.00000000	","MWh	"
"2023-07-15	",日,"902684.00000000	","783724.00000000	","118960.00000000	","657160.00000000	","0.00000000	","158401.00000000	","MWh	"
"2023-07-16	",日,"833831.00000000	","757991.00000000	","75840.00000000	","603183.00000000	","0.00000000	","156057.00000000	","MWh	"
"2023-07-17	",日,"798290.00000000	","729040.00000000	","69250.00000000	","569181.00000000	","0.00000000	","148904.00000000	","MWh	"
"2023-07-18	",日,"781325.00000000	","744394.00000000	","36931.00000000	","563009.00000000	","0.00000000	","138547.00000000	","MWh	"
"2023-07-19	",日,"894034.00000000	","816320.00000000	","77714.00000000	","665783.00000000	","0.00000000	","156440.00000000	","MWh	"
"2023-07-20	",日,"877633.00000000	","786575.00000000	","91058.00000000	","640551.00000000	","0.00000000	","161741.00000000	","MWh	"
"2023-07-21	",日,"876373.00000000	","767442.00000000	","108931.00000000	","634402.00000000	","0.00000000	","164655.00000000	","MWh	"
"2023-07-22	",日,"864425.00000000	","744223.00000000	","120202.00000000	","621553.00000000	","0.00000000	","163211.00000000	","MWh	"
"2023-07-23	",日,"855666.00000000	","717792.00000000	","137874.00000000	","613164.00000000	","0.00000000	","161492.00000000	","MWh	"
"2023-07-24	",日,"905904.00000000	","787078.00000000	","118826.00000000	","665100.00000000	","0.00000000	","164915.00000000	","MWh	"
"2023-07-25	",日,"923598.00000000	","797158.00000000	","126440.00000000	","682860.00000000	","0.00000000	","165467.00000000	","MWh	"
"2023-07-26	",日,"944887.00000000	","799589.00000000	","145298.00000000	","687073.00000000	","0.00000000	","165022.00000000	","MWh	"
"2023-07-27	",日,"928428.00000000	","780370.00000000	","148058.00000000	","674249.00000000	","0.00000000	","164344.00000000	","MWh	"
"2023-07-28	",日,"928125.00000000	","778218.00000000	","149907.00000000	","651483.00000000	","0.00000000	","169319.00000000	","MWh	"
"2023-07-29	",日,"899407.00000000	","737518.00000000	","161889.00000000	","622432.00000000	","0.00000000	","171633.00000000	","MWh	"
"2023-07-30	",日,"862059.00000000	","716988.00000000	","145071.00000000	","612424.00000000	","0.00000000	","169395.00000000	","MWh	"
"2023-07-31	",日,"906845.00000000	","763064.00000000	","143781.00000000	","659544.00000000	","0.00000000	","171874.00000000	","MWh	"
"2023-08-01	",日,"885227.00000000	","733513.00000000	","151714.00000000	","651138.00000000	","0.00000000	","170023.00000000	","MWh	"
"2023-08-02	",日,"866232.00000000	","750858.00000000	","115374.00000000	","622060.00000000	","0.00000000	","175619.00000000	","MWh	"
"2023-08-03	",日,"902308.00000000	","781385.00000000	","120923.00000000	","649102.00000000	","0.00000000	","184354.00000000	","MWh	"
"2023-08-04	",日,"909308.00000000	","798019.00000000	","111289.00000000	","662048.00000000	","0.00000000	","186191.00000000	","MWh	"
"2023-08-05	",日,"939423.00000000	","832746.00000000	","106677.00000000	","703133.00000000	","0.00000000	","186376.00000000	","MWh	"
"2023-08-06	",日,"921314.00000000	","819126.00000000	","102188.00000000	","684297.00000000	","0.00000000	","186332.00000000	","MWh	"
"2023-08-07	",日,"955228.00000000	","857780.00000000	","97448.00000000	","720168.00000000	","0.00000000	","185909.00000000	","MWh	"
"2023-08-08	",日,"969688.00000000	","861821.00000000	","107867.00000000	","742813.00000000	","0.00000000	","171618.00000000	","MWh	"
"2023-08-09	",日,"989463.00000000	","859836.00000000	","129627.00000000	","760464.00000000	","0.00000000	","173706.00000000	","MWh	"
"2023-08-10	",日,"1003847.00000000	","862754.00000000	","141093.00000000	","783895.00000000	","0.00000000	","167384.00000000	","MWh	"
"2023-08-11	",日,"1001062.00000000	","858638.00000000	","142424.00000000	","783892.00000000	","0.00000000	","164376.00000000	","MWh	"
"2023-08-12	",日,"963394.00000000	","824896.00000000	","138498.00000000	","746349.00000000	","0.00000000	","158911.00000000	","MWh	"
"2023-08-13	",日,"952124.00000000	","824846.00000000	","127278.00000000	","741054.00000000	","0.00000000	","156372.00000000	","MWh	"
"2023-08-14	",日,"1011587.00000000	","865419.00000000	","146168.00000000	","787187.00000000	","0.00000000	","160796.00000000	","MWh	"
"2023-08-15	",日,"958297.00000000	","824780.00000000	","133517.00000000	","730844.00000000	","0.00000000	","158231.00000000	","MWh	"
"2023-08-16	",日,"972958.00000000	","837177.00000000	","135781.00000000	","752711.00000000	","0.00000000	","152842.00000000	","MWh	"
"2023-08-17	",日,"929737.00000000	","806712.00000000	","123025.00000000	","735469.00000000	","0.00000000	","131354.00000000	","MWh	"
"2023-08-18	",日,"920253.00000000	","796311.00000000	","123942.00000000	","744427.00000000	","0.00000000	","111861.00000000	","MWh	"
"2023-08-19	",日,"920244.00000000	","804554.00000000	","115690.00000000	","733633.00000000	","0.00000000	","118269.00000000	","MWh	"
"2023-08-20	",日,"922538.00000000	","812414.00000000	","110124.00000000	","745766.00000000	","0.00000000	","112508.00000000	","MWh	"
"2023-08-21	",日,"934608.00000000	","824305.00000000	","110303.00000000	","748931.00000000	","0.00000000	","108318.00000000	","MWh	"
"2023-08-22	",日,"1015973.00000000	","870329.00000000	","142908.00000000	","782567.00000000	","2736.00000000	","151966.00000000	","MWh	"
"2023-08-23	",日,"1026878.00000000	","869868.00000000	","154274.00000000	","789089.00000000	","2736.00000000	","157830.00000000	","MWh	"
"2023-08-24	",日,"1014186.00000000	","857091.00000000	","157095.00000000	","781201.00000000	","0.00000000	","157864.00000000	","MWh	"
"2023-08-25	",日,"1031965.00000000	","877654.00000000	","154311.00000000	","792228.00000000	","0.00000000	","145209.00000000	","MWh	"
"2023-08-26	",日,"1038218.00000000	","867386.00000000	","170832.00000000	","797870.00000000	","0.00000000	","146132.00000000	","MWh	"
"2023-08-27	",日,"1012037.00000000	","873848.00000000	","138189.00000000	","808170.00000000	","0.00000000	","152350.00000000	","MWh	"
"2023-08-28	",日,"1036193.00000000	","931007.00000000	","105186.00000000	","832939.00000000	","0.00000000	","147702.00000000	","MWh	"
"2023-08-29	",日,"963642.00000000	","903571.00000000	","60071.00000000	","760209.00000000	","0.00000000	","129902.00000000	","MWh	"
"2023-08-30	",日,"946251.00000000	","886358.00000000	","59893.00000000	","776826.00000000	","0.00000000	","116099.00000000	","MWh	"
"2023-08-31	",日,"972012.00000000	","895556.00000000	","76456.00000000	","796124.00000000	","0.00000000	","124891.00000000	","MWh	"
"2023-09-01	",日,"903054.00000000	","809810.00000000	","93244.00000000	","769114.00000000	","0.00000000	","82456.00000000	","MWh	"
"2023-09-02	",日,"798592.00000000	","697534.00000000	","101058.00000000	","670161.00000000	","0.00000000	","56182.00000000	","MWh	"
"2023-09-03	",日,"920212.00000000	","846398.00000000	","73814.00000000	","773997.00000000	","0.00000000	","78840.00000000	","MWh	"
"2023-09-04	",日,"1004759.00000000	","927057.00000000	","77702.00000000	","861854.00000000	","0.00000000	","97852.00000000	","MWh	"
"2023-09-05	",日,"984799.00000000	","895999.00000000	","88800.00000000	","827472.00000000	","0.00000000	","119118.00000000	","MWh	"
"2023-09-06	",日,"988283.00000000	","887088.00000000	","101195.00000000	","806080.00000000	","0.00000000	","130069.00000000	","MWh	"
"2023-09-07	",日,"1010862.00000000	","886143.00000000	","124719.00000000	","813531.00000000	","0.00000000	","148065.00000000	","MWh	"
"2023-09-08	",日,"991575.00000000	","850953.00000000	","140622.00000000	","797304.00000000	","0.00000000	","144532.00000000	","MWh	"
"2023-09-09	",日,"999573.00000000	","837113.00000000	","162460.00000000	","788696.00000000	","0.00000000	","151890.00000000	","MWh	"
"2023-09-10	",日,"987220.00000000	","831028.00000000	","156192.00000000	","789857.00000000	","0.00000000	","143543.00000000	","MWh	"
"2023-09-11	",日,"981639.00000000	","808980.00000000	","172659.00000000	","785396.00000000	","0.00000000	","150739.00000000	","MWh	"
"2023-09-12	",日,"984758.00000000	","812286.00000000	","172472.00000000	","799738.00000000	","0.00000000	","136300.00000000	","MWh	"
"2023-09-13	",日,"988498.00000000	","869051.00000000	","119447.00000000	","782374.00000000	","0.00000000	","152323.00000000	","MWh	"
"2023-09-14	",日,"999213.00000000	","934339.00000000	","64874.00000000	","796913.00000000	","0.00000000	","153348.00000000	","MWh	"
"2023-09-15	",日,"1006540.00000000	","909289.00000000	","97251.00000000	","803017.00000000	","0.00000000	","155657.00000000	","MWh	"
"2023-09-16	",日,"998328.00000000	","860297.00000000	","138031.00000000	","796555.00000000	","0.00000000	","151802.00000000	","MWh	"
"2023-09-17	",日,"987344.00000000	","854728.00000000	","132616.00000000	","781385.00000000	","0.00000000	","156351.00000000	","MWh	"
"2023-09-18	",日,"1013525.00000000	","865329.00000000	","148196.00000000	","799726.00000000	","0.00000000	","152979.00000000	","MWh	"
"2023-09-19	",日,"1011360.00000000	","865257.00000000	","146103.00000000	","800063.00000000	","0.00000000	","155768.00000000	","MWh	"
"2023-09-20	",日,"1004443.00000000	","847518.00000000	","156925.00000000	","793350.00000000	","0.00000000	","153236.00000000	","MWh	"
"2023-09-21	",日,"1003062.00000000	","841318.00000000	","161744.00000000	","787649.00000000	","0.00000000	","155327.00000000	","MWh	"
"2023-09-22	",日,"1011442.00000000	","849742.00000000	","161700.00000000	","803224.00000000	","0.00000000	","147671.00000000	","MWh	"
"2023-09-23	",日,"946713.00000000	","808907.00000000	","137806.00000000	","730954.00000000	","0.00000000	","144969.00000000	","MWh	"
"2023-09-24	",日,"906118.00000000	","770242.00000000	","135876.00000000	","684030.00000000	","0.00000000	","144360.00000000	","MWh	"
"2023-09-25	",日,"893945.00000000	","761655.00000000	","132290.00000000	","679652.00000000	","0.00000000	","143293.00000000	","MWh	"
"2023-09-26	",日,"897570.00000000	","766338.00000000	","131232.00000000	","684207.00000000	","0.00000000	","143267.00000000	","MWh	"
"2023-09-27	",日,"870518.00000000	","736306.00000000	","134212.00000000	","685052.00000000	","0.00000000	","117749.00000000	","MWh	"
"2023-09-28	",日,"875071.00000000	","740899.00000000	","134172.00000000	","692933.00000000	","0.00000000	","118183.00000000	","MWh	"
"2023-09-29	",日,"763474.00000000	","626141.00000000	","137333.00000000	","599709.00000000	","0.00000000	","98274.00000000	","MWh	"
"2023-09-30	",日,"734111.00000000	","586328.00000000	","147783.00000000	","565121.00000000	","0.00000000	","104676.00000000	","MWh	"
"2023-10-01	",日,"605940.00000000	","498983.00000000	","106957.00000000	","461211.00000000	","0.00000000	","102889.00000000	","MWh	"
"2023-10-02	",日,"603099.00000000	","493209.00000000	","109890.00000000	","454933.00000000	","0.00000000	","105648.00000000	","MWh	"
"2023-10-03	",日,"686618.00000000	","553015.00000000	","133603.00000000	","538032.00000000	","0.00000000	","105861.00000000	","MWh	"
"2023-10-04	",日,"727093.00000000	","601912.00000000	","125181.00000000	","571444.00000000	","0.00000000	","97530.00000000	","MWh	"
"2023-10-05	",日,"740141.00000000	","627794.00000000	","112347.00000000	","585766.00000000	","0.00000000	","106254.00000000	","MWh	"
"2023-10-06	",日,"723861.00000000	","629688.00000000	","94173.00000000	","571066.00000000	","0.00000000	","105801.00000000	","MWh	"
"2023-10-07	",日,"681596.00000000	","628753.00000000	","52843.00000000	","538803.00000000	","0.00000000	","106139.00000000	","MWh	"
"2023-10-08	",日,"685369.00000000	","641656.00000000	","43713.00000000	","543215.00000000	","0.00000000	","105763.00000000	","MWh	"
"2023-10-09	",日,"701176.00000000	","640744.00000000	","60432.00000000	","563382.00000000	","0.00000000	","110113.00000000	","MWh	"
"2023-10-10	",日,"678975.00000000	","609656.00000000	","69319.00000000	","537424.00000000	","0.00000000	","113202.00000000	","MWh	"
"2023-10-11	",日,"708975.00000000	","613948.00000000	","95027.00000000	","554517.00000000	","0.00000000	","126309.00000000	","MWh	"
"2023-10-12	",日,"721027.00000000	","625929.00000000	","95098.00000000	","572281.00000000	","0.00000000	","117194.00000000	","MWh	"
"2023-10-13	",日,"721520.00000000	","624933.00000000	","96587.00000000	","567312.00000000	","0.00000000	","114337.00000000	","MWh	"
